ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-23,62.66900408434103,141.35856899472972,152.3005388755594,62.50189143640623,62.830706374226,82.87547004048045,82.87547004048045,82.87547004048045,84.36105617184298,84.36105617184298,84.36105617184298,82.87547004048045,82.87547004048045,82.87547004048045,3.0487175713122987,3.0487175713122987,3.0487175713122987,-1.5631314399497669,-1.5631314399497669,-1.5631314399497669,0.0,0.0,0.0,147.03006025618402
2025-04-24,62.71842790325109,141.31868954789462,152.90623240518119,62.547843204612896,62.88228005204693,82.87547004048045,82.87547004048045,82.87547004048045,84.4545170506601,84.4545170506601,84.4545170506601,82.87547004048045,82.87547004048045,82.87547004048045,3.150907722960303,3.150907722960303,3.150907722960303,-1.5718607127806576,-1.5718607127806576,-1.5718607127806576,0.0,0.0,0.0,147.17294495391118
2025-04-25,62.76785172216117,141.44487732910147,153.31253177866583,62.59426567184504,62.93667595954264,82.87547004048045,82.87547004048045,82.87547004048045,84.32331449728154,84.32331449728154,84.32331449728154,82.87547004048045,82.87547004048045,82.87547004048045,3.0217481491344067,3.0217481491344067,3.0217481491344067,-1.5739036923333058,-1.5739036923333058,-1.5739036923333058,0.0,0.0,0.0,147.0911662194427
2025-04-26,62.817275541071254,130.7837960168663,142.3342977444321,62.640705670843744,62.989006824371955,82.87547004048045,82.87547004048045,82.87547004048045,73.67339463716063,73.67339463716063,73.67339463716063,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369827355,-7.631221369827355,-7.631221369827355,-1.570854033492467,-1.570854033492467,-1.570854033492467,0.0,0.0,0.0,136.49067017823188
2025-04-27,62.86669935998131,131.03213966188827,142.43648087269568,62.686692550213586,63.044739742493654,82.87547004048045,82.87547004048045,82.87547004048045,73.68002735965207,73.68002735965207,73.68002735965207,82.87547004048045,82.87547004048045,82.87547004048045,-7.63122686182799,-7.63122686182799,-7.63122686182799,-1.5642158190003916,-1.5642158190003916,-1.5642158190003916,0.0,0.0,0.0,136.5467267196334
2025-04-28,62.91612317889138,141.7904537792685,152.93266613083782,62.733533073541466,63.10232852789651,82.87547004048045,82.87547004048045,82.87547004048045,84.346004153414,84.346004153414,84.346004153414,82.87547004048045,82.87547004048045,82.87547004048045,3.0258770312251295,3.0258770312251295,3.0258770312251295,-1.555342918291589,-1.555342918291589,-1.555342918291589,0.0,0.0,0.0,147.2621273323054
2025-04-29,62.96554699780144,142.0462009851693,153.1495284733538,62.777803324247024,63.16133244689264,82.87547004048045,82.87547004048045,82.87547004048045,84.34528403235915,84.34528403235915,84.34528403235915,82.87547004048045,82.87547004048045,82.87547004048045,3.015197756974776,3.015197756974776,3.015197756974776,-1.5453837650960827,-1.5453837650960827,-1.5453837650960827,0.0,0.0,0.0,147.31083103016059
2025-04-30,63.014970816711525,141.64198103743558,153.05975922426123,62.824114256466565,63.21985449088767,82.87547004048045,82.87547004048045,82.87547004048045,84.38895425506536,84.38895425506536,84.38895425506536,82.87547004048045,82.87547004048045,82.87547004048045,3.0487175713122103,3.0487175713122103,3.0487175713122103,-1.5352333567272987,-1.5352333567272987,-1.5352333567272987,0.0,0.0,0.0,147.40392507177688
2025-05-01,63.0643946356216,141.8308428783211,153.3059293265312,62.87095731359447,63.27272412249902,82.87547004048045,82.87547004048045,82.87547004048045,84.5008836987809,84.5008836987809,84.5008836987809,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229633298,3.1509077229633298,3.1509077229633298,-1.5254940646628838,-1.5254940646628838,-1.5254940646628838,0.0,0.0,0.0,147.5652783344025
2025-05-02,63.11381845453165,141.9740252940989,152.7152254349402,62.91780373171705,63.3255790601352,82.87547004048045,82.87547004048045,82.87547004048045,84.38077160620466,84.38077160620466,84.38077160620466,82.87547004048045,82.87547004048045,82.87547004048045,3.021748149134542,3.021748149134542,3.021748149134542,-1.51644658341033,-1.51644658341033,-1.51644658341033,0.0,0.0,0.0,147.4945900607363
2025-05-03,63.163242273441746,131.28069599664303,142.75017645959142,62.96226111749294,63.38066964831303,82.87547004048045,82.87547004048045,82.87547004048045,73.73621663042475,73.73621663042475,73.73621663042475,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369790989,-7.631221369790989,-7.631221369790989,-1.5080320402647205,-1.5080320402647205,-1.5080320402647205,0.0,0.0,0.0,136.8994589038665
2025-05-04,63.21266609235182,131.41829164588162,142.57756188559125,63.00860387772381,63.434324479765145,82.87547004048045,82.87547004048045,82.87547004048045,73.74439722739872,73.74439722739872,73.74439722739872,82.87547004048045,82.87547004048045,82.87547004048045,-7.6312268618152,-7.6312268618152,-7.6312268618152,-1.4998459512665383,-1.4998459512665383,-1.4998459512665383,0.0,0.0,0.0,136.95706331975055
2025-05-05,63.262089911261874,141.85824626010051,153.25836264937345,63.055116964656676,63.48876129995007,82.87547004048045,82.87547004048045,82.87547004048045,84.4102027234147,84.4102027234147,84.4102027234147,82.87547004048045,82.87547004048045,82.87547004048045,3.0258770312325125,3.0258770312325125,3.0258770312325125,-1.4911443482982691,-1.4911443482982691,-1.4911443482982691,0.0,0.0,0.0,147.67229263467658
2025-05-06,63.31151373017198,142.29100532838393,153.46827370620628,63.10183577972341,63.54202391356543,82.87547004048045,82.87547004048045,82.87547004048045,84.40980576802953,84.40980576802953,84.40980576802953,82.87547004048045,82.87547004048045,82.87547004048045,3.015197756971804,3.015197756971804,3.015197756971804,-1.4808620294227308,-1.4808620294227308,-1.4808620294227308,0.0,0.0,0.0,147.72131949820152
2025-05-07,63.36093754908204,142.4512356651206,153.2465125323719,63.14888515202595,63.5946572499488,82.87547004048045,82.87547004048045,82.87547004048045,84.4565451015152,84.4565451015152,84.4565451015152,82.87547004048045,82.87547004048045,82.87547004048045,3.04871757131238,3.04871757131238,3.04871757131238,-1.4676425102776154,-1.4676425102776154,-1.4676425102776154,0.0,0.0,0.0,147.81748265059724
2025-05-08,63.41036136799211,142.19724247008116,153.72551845163875,63.194551536405676,63.649430921295114,82.87547004048045,82.87547004048045,82.87547004048045,84.57649887367015,84.57649887367015,84.57649887367015,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229551035,3.1509077229551035,3.1509077229551035,-1.4498788897654133,-1.4498788897654133,-1.4498788897654133,0.0,0.0,0.0,147.98686024166227
2025-05-09,63.459785186902195,142.26417979359786,154.04855055715595,63.24118969701049,63.702659042475275,82.87547004048045,82.87547004048045,82.87547004048045,84.47145369034132,84.47145369034132,84.47145369034132,82.87547004048045,82.87547004048045,82.87547004048045,3.021748149134677,3.021748149134677,3.021748149134677,-1.4257644992738054,-1.4257644992738054,-1.4257644992738054,0.0,0.0,0.0,147.93123887724352
2025-05-10,63.50920900581225,131.57055305377503,142.77624425527335,63.28752536574662,63.75500558661365,82.87547004048045,82.87547004048045,82.87547004048045,73.85089677899833,73.85089677899833,73.85089677899833,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369803797,-7.631221369803797,-7.631221369803797,-1.3933518916783225,-1.3933518916783225,-1.3933518916783225,0.0,0.0,0.0,137.36010578481057
2025-05-11,63.558632824722324,132.04124088753943,143.43527640283736,63.331904397530735,63.80932285909554,82.87547004048045,82.87547004048045,82.87547004048045,73.89362472476682,73.89362472476682,73.89362472476682,82.87547004048045,82.87547004048045,82.87547004048045,-7.631226861821246,-7.631226861821246,-7.631226861821246,-1.350618453892373,-1.350618453892373,-1.350618453892373,0.0,0.0,0.0,137.45225754948916
2025-05-12,63.60805664363238,142.23220595521258,153.89839326906366,63.375183784889124,63.862652884742545,82.87547004048045,82.87547004048045,82.87547004048045,84.60581036856446,84.60581036856446,84.60581036856446,82.87547004048045,82.87547004048045,82.87547004048045,3.025877031239896,3.025877031239896,3.025877031239896,-1.2955367031558904,-1.2955367031558904,-1.2955367031558904,0.0,0.0,0.0,148.21386701219683
2025-05-13,63.65748046254247,142.40062742672384,153.96586975791308,63.41835124384206,63.915946473332134,82.87547004048045,82.87547004048045,82.87547004048045,84.66452063784276,84.66452063784276,84.66452063784276,82.87547004048045,82.87547004048045,82.87547004048045,3.0151977569729196,3.0151977569729196,3.0151977569729196,-1.2261471596106193,-1.2261471596106193,-1.2261471596106193,0.0,0.0,0.0,148.32200110038522
2025-05-14,63.706904281452545,142.51134449148807,154.27991995072688,63.46378288711963,63.970716716786335,82.87547004048045,82.87547004048045,82.87547004048045,84.78355603038368,84.78355603038368,84.78355603038368,82.87547004048045,82.87547004048045,82.87547004048045,3.048717571312421,3.048717571312421,3.048717571312421,-1.1406315814092032,-1.1406315814092032,-1.1406315814092032,0.0,0.0,0.0,148.49046031183622
2025-05-15,63.7563281003626,142.99440810383825,154.55398062428097,63.50892295521485,64.02994376134413,82.87547004048045,82.87547004048045,82.87547004048045,84.98899345613806,84.98899345613806,84.98899345613806,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229538107,3.1509077229538107,3.1509077229538107,-1.037384307296208,-1.037384307296208,-1.037384307296208,0.0,0.0,0.0,148.74532155650067
2025-05-16,63.80575191927269,143.03494475867313,154.45447079062853,63.55544972194288,64.08882040626249,82.87547004048045,82.87547004048045,82.87547004048045,84.98213871258135,84.98213871258135,84.98213871258135,82.87547004048045,82.87547004048045,82.87547004048045,3.021748149127158,3.021748149127158,3.021748149127158,-0.915079477026264,-0.915079477026264,-0.915079477026264,0.0,0.0,0.0,148.78789063185403
2025-05-17,63.85517573818276,132.36816481412774,143.99118565419187,63.60169954508323,64.14811255080319,82.87547004048045,82.87547004048045,82.87547004048045,74.47151667865845,74.47151667865845,74.47151667865845,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369807126,-7.631221369807126,-7.631221369807126,-0.7727319920148826,-0.7727319920148826,-0.7727319920148826,0.0,0.0,0.0,138.3266924168412
2025-05-18,63.904599557092816,132.61827786318398,144.4663645341807,63.64681810450571,64.2045831064106,82.87547004048045,82.87547004048045,82.87547004048045,74.63449294362768,74.63449294362768,74.63449294362768,82.87547004048045,82.87547004048045,82.87547004048045,-7.631226861808457,-7.631226861808457,-7.631226861808457,-0.6097502350443195,-0.6097502350443195,-0.6097502350443195,0.0,0.0,0.0,138.5390925007205
2025-05-19,63.95402337600292,143.6613763411663,154.91832550509557,63.69013240123475,64.25966896278682,82.87547004048045,82.87547004048045,82.87547004048045,85.47536828700353,85.47536828700353,85.47536828700353,82.87547004048045,82.87547004048045,82.87547004048045,3.025877031216012,3.025877031216012,3.025877031216012,-0.4259787846929236,-0.4259787846929236,-0.4259787846929236,0.0,0.0,0.0,149.42939166300647
