ds,y,Volume,Volume_Avg,SMA
2019-01-16,36.99702072143555,122278800,160456180.0,44.78969848632813
2019-01-17,37.216712951660156,119284800,160893700.0,44.78969848632813
2019-01-18,37.44593048095703,135004000,161504684.0,44.78969848632813
2019-01-22,36.60540771484375,121576000,161899440.0,44.78969848632813
2019-01-23,36.75346374511719,92522400,161913592.0,44.78969848632813
2019-01-24,36.46215057373047,101766000,161841060.0,44.78969848632813
2019-01-25,37.67039108276367,134142000,161230728.0,44.78969848632813
2019-01-28,37.3217658996582,104768400,160544808.0,44.78969848632813
2019-01-29,36.93495178222656,166348800,161112692.0,44.78969848632813
2019-01-30,39.4588737487793,244439200,162223764.0,44.78969848632813
2019-01-31,39.74302673339844,162958400,162481748.0,44.78969848632813
2019-02-01,39.76213073730469,130672400,162283680.0,44.78969848632813
2019-02-04,40.891578674316406,125982000,161962840.0,44.78969848632813
2019-02-05,41.5911979675293,144406400,161976944.0,44.78969848632813
2019-02-06,41.60554122924805,112958400,161135380.0,44.78969848632813
2019-02-07,40.817562103271484,126966800,160736792.0,44.78969848632813
2019-02-08,40.865509033203125,95280000,160409620.0,44.78969848632813
2019-02-11,40.63050079345703,83973600,159761552.0,44.78969848632813
2019-02-12,40.980621337890625,89134000,159390024.0,44.78969848632813
2019-02-13,40.81035614013672,89960800,159204680.0,44.78969848632813
2019-02-14,40.95903778076172,87342800,159013756.0,44.78969848632813
2019-02-15,40.867916107177734,98507200,156148960.0,44.78969848632813
2019-02-19,40.990203857421875,75891200,155800136.0,44.78969848632813
2019-02-20,41.25400161743164,104457600,155862536.0,44.78969848632813
2019-02-21,41.02139663696289,68998800,155593136.0,44.78969848632813
2019-02-22,41.47941589355469,75652800,155142416.0,44.78969848632813
2019-02-25,41.781578063964844,87493600,155100176.0,44.78969848632813
2019-02-26,41.80555725097656,68280800,154838952.0,44.78969848632813
2019-02-27,41.93504333496094,111341600,154960840.0,44.78969848632813
2019-02-28,41.5225830078125,112861600,154943264.0,44.78969848632813
2019-03-01,41.95902633666992,103544800,154697032.0,44.78969848632813
2019-03-04,42.170066833496094,109744800,154451260.0,44.78969848632813
2019-03-05,42.09332275390625,78949600,154054200.0,44.78969848632813
2019-03-06,41.85112762451172,83241600,153810976.0,44.78969848632813
2019-03-07,41.36669921875,99185600,153123208.0,44.78969848632813
2019-03-08,41.46503448486328,95997600,151958208.0,44.78969848632813
2019-03-11,42.90146255493164,128044000,151625132.0,44.78969848632813
2019-03-12,43.383487701416016,129870400,151692196.0,44.78969848632813
2019-03-13,43.575347900390625,124130000,151766136.0,44.78969848632813
2019-03-14,44.05974197387695,94318000,151793900.0,44.78969848632813
2019-03-15,44.63288116455078,156171600,152052364.0,44.78969848632813
2019-03-18,45.0885124206543,104879200,151778008.0,44.78969848632813
2019-03-19,44.731204986572266,126585600,151892180.0,44.78969848632813
2019-03-20,45.122093200683594,124140800,151582876.0,44.78969848632813
2019-03-21,46.7839469909668,204136800,151987224.0,44.78969848632813
2019-03-22,45.815120697021484,169630800,152489300.0,44.78969848632813
2019-03-25,45.261165618896484,175381200,152352776.0,44.78969848632813
