ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2025-06-20,196.06726776074277,240.23583692958758,265.5356225007355,189.48829894916358,203.50247003374184,51.397210018320266,51.397210018320266,51.397210018320266,57.02849417264298,57.02849417264298,57.02849417264298,51.397210018320266,51.397210018320266,51.397210018320266,6.572985794340965,6.572985794340965,6.572985794340965,-0.9417016400182537,-0.9417016400182537,-0.9417016400182537,0.0,0.0,0.0,253.09576193338575,247.0004361632019
2025-06-21,196.15264340597955,217.57857624857544,243.27337851921877,189.52237963129394,203.71559402673384,51.397210018320266,51.397210018320266,51.397210018320266,34.08138840093261,34.08138840093261,34.08138840093261,51.397210018320266,51.397210018320266,51.397210018320266,-16.65264795513121,-16.65264795513121,-16.65264795513121,-0.6631736622564455,-0.6631736622564455,-0.6631736622564455,0.0,0.0,0.0,230.23403180691216,244.9980168060015
2025-06-22,196.2380190512163,219.27634922320757,243.31871218331315,189.52625150079152,203.86780095317917,51.397210018320266,51.397210018320266,51.397210018320266,34.37042817815487,34.37042817815487,34.37042817815487,51.397210018320266,51.397210018320266,51.397210018320266,-16.652660274451023,-16.652660274451023,-16.652660274451023,-0.37412156571438115,-0.37412156571438115,-0.37412156571438115,0.0,0.0,0.0,230.60844722937117,243.01311772457294
2025-06-23,196.32339469645308,241.8724153430115,267.1729756640037,189.4375174499408,204.0246375779697,51.397210018320266,51.397210018320266,51.397210018320266,58.08115374969771,58.08115374969771,58.08115374969771,51.397210018320266,51.397210018320266,51.397210018320266,6.757967928581083,6.757967928581083,6.757967928581083,-0.07402419720363897,-0.07402419720363897,-0.07402419720363897,0.0,0.0,0.0,254.40454844615078,243.37580057887945
2025-06-24,196.40877034168983,242.54584581264666,268.0488117006687,189.38746691981606,204.17779530045934,51.397210018320266,51.397210018320266,51.397210018320266,58.38328785072769,58.38328785072769,58.38328785072769,51.397210018320266,51.397210018320266,51.397210018320266,6.748639553803113,6.748639553803113,6.748639553803113,0.23743827860431393,0.23743827860431393,0.23743827860431393,0.0,0.0,0.0,254.79205819241753,246.06856505831942
2025-06-25,196.4941459869266,242.69609103347264,267.86429900404636,189.38156398076842,204.32888350648554,51.397210018320266,51.397210018320266,51.397210018320266,58.6227004638492,58.6227004638492,58.6227004638492,51.397210018320266,51.397210018320266,51.397210018320266,6.665145292528072,6.665145292528072,6.665145292528072,0.56034515300086,0.56034515300086,0.56034515300086,0.0,0.0,0.0,255.11684645077582,248.7620762636413
2025-06-26,196.57952163216336,242.6896631092819,269.0387135391422,189.38705201138617,204.54942333831727,51.397210018320266,51.397210018320266,51.397210018320266,58.852281002537694,58.852281002537694,58.852281002537694,51.397210018320266,51.397210018320266,51.397210018320266,6.560569660325226,6.560569660325226,6.560569660325226,0.8945013238922013,0.8945013238922013,0.8945013238922013,0.0,0.0,0.0,255.43180263470106,249.11371834064863
2025-06-27,196.66489727740014,243.23822488046804,268.04606976292735,189.43325339918027,204.76238278022254,51.397210018320266,51.397210018320266,51.397210018320266,59.20960588996791,59.20960588996791,59.20960588996791,51.397210018320266,51.397210018320266,51.397210018320266,6.572985794307678,6.572985794307678,6.572985794307678,1.2394100773399646,1.2394100773399646,1.2394100773399646,0.0,0.0,0.0,255.87450316736806,249.47761441758948
2025-06-28,196.75027292263695,220.67986407122788,245.34242562464178,189.47709503424568,204.97775091100615,51.397210018320266,51.397210018320266,51.397210018320266,36.33881565838354,36.33881565838354,36.33881565838354,51.397210018320266,51.397210018320266,51.397210018320266,-16.652647955159498,-16.652647955159498,-16.652647955159498,1.594253595222768,1.594253595222768,1.594253595222768,0.0,0.0,0.0,233.0890885810205,247.53763754949918
2025-06-29,196.8356485678737,221.33433945828426,246.56030626307086,189.45351026379126,205.1960150348716,51.397210018320266,51.397210018320266,51.397210018320266,36.70243183457778,36.70243183457778,36.70243183457778,51.397210018320266,51.397210018320266,51.397210018320266,-16.65266027442272,-16.65266027442272,-16.65266027442272,1.9578820906802221,1.9578820906802221,1.9578820906802221,0.0,0.0,0.0,233.5380804024515,245.6185168844554
2025-06-30,196.92102421311046,245.0111056812301,269.63119260341784,189.47378563182536,205.41378795602373,51.397210018320266,51.397210018320266,51.397210018320266,60.48399019643272,60.48399019643272,60.48399019643272,51.397210018320266,51.397210018320266,51.397210018320266,6.75796792859745,6.75796792859745,6.75796792859745,2.3288122495150083,2.3288122495150083,2.3288122495150083,0.0,0.0,0.0,257.4050144095432,246.0494421320712
2025-07-01,197.00639985834727,245.88098822661198,270.9637441379097,189.47496383067931,205.6315608771759,51.397210018320266,51.397210018320266,51.397210018320266,60.85108498024122,60.85108498024122,60.85108498024122,51.397210018320266,51.397210018320266,51.397210018320266,6.7486395538306905,6.7486395538306905,6.7486395538306905,2.7052354080902585,2.7052354080902585,2.7052354080902585,0.0,0.0,0.0,257.8574848385885,248.81178743523884
2025-07-02,197.09177550358402,244.9107814847012,272.17111411765023,189.48859076323976,205.849333798328,51.397210018320266,51.397210018320266,51.397210018320266,61.14739094380369,61.14739094380369,61.14739094380369,51.397210018320266,51.397210018320266,51.397210018320266,6.665145292528072,6.665145292528072,6.665145292528072,3.085035632955354,3.085035632955354,3.085035632955354,0.0,0.0,0.0,258.23916644738773,251.57485935704045
2025-07-03,197.17715114882077,245.91553441883158,271.39141598526686,189.4656574812073,205.99681131830852,51.397210018320266,51.397210018320266,51.397210018320266,61.42359727026485,61.42359727026485,61.42359727026485,51.397210018320266,51.397210018320266,51.397210018320266,6.560569660341354,6.560569660341354,6.560569660341354,3.4658175916032263,3.4658175916032263,3.4658175916032263,0.0,0.0,0.0,258.6007484190856,251.99447935433395
2025-07-04,197.26252679405755,247.2692706157922,271.83698017176454,189.42958142823082,206.09786921086032,51.397210018320266,51.397210018320266,51.397210018320266,61.81513963745083,61.81513963745083,61.81513963745083,51.397210018320266,51.397210018320266,51.397210018320266,6.572985794308351,6.572985794308351,6.572985794308351,3.8449438248222094,3.8449438248222094,3.8449438248222094,0.0,0.0,0.0,259.07766643150836,252.42304017824304
2025-07-05,197.34790243929433,223.85022665718625,249.1033036486011,189.41536452685747,206.23633586555886,51.397210018320266,51.397210018320266,51.397210018320266,38.9641428198688,38.9641428198688,38.9641428198688,51.397210018320266,51.397210018320266,51.397210018320266,-16.652647955166685,-16.652647955166685,-16.652647955166685,4.219580756715215,4.219580756715215,4.219580756715215,0.0,0.0,0.0,236.31204525916314,250.54256005908178
2025-07-06,197.43327808453108,224.55047806215808,250.09234385439484,189.35646690014693,206.42771270996064,51.397210018320266,51.397210018320266,51.397210018320266,39.33130226021857,39.33130226021857,39.33130226021857,51.397210018320266,51.397210018320266,51.397210018320266,-16.6526602744365,-16.6526602744365,-16.6526602744365,4.586752516334802,4.586752516334802,4.586752516334802,0.0,0.0,0.0,236.76458034474965,248.67583783008664
2025-07-07,197.51865372976783,247.57706836649376,273.2858696164745,189.27551997339765,206.6171723237954,51.397210018320266,51.397210018320266,51.397210018320266,63.09857934923014,63.09857934923014,63.09857934923014,51.397210018320266,51.397210018320266,51.397210018320266,6.757967928613817,6.757967928613817,6.757967928613817,4.943401402296059,4.943401402296059,4.943401402296059,0.0,0.0,0.0,260.61723307899797,249.1501108212496
2025-07-08,197.60402937500464,247.24441128913733,274.7882881687519,189.26034234956438,206.8066319376302,51.397210018320266,51.397210018320266,51.397210018320266,63.43230317795039,63.43230317795039,63.43230317795039,51.397210018320266,51.397210018320266,51.397210018320266,6.748639553814789,6.748639553814789,6.748639553814789,5.286453605815328,5.286453605815328,5.286453605815328,0.0,0.0,0.0,261.03633255295506,251.94483521844305
2025-07-09,197.6894050202414,248.34167317540533,274.27409327886505,189.21316198676845,206.9960915514649,51.397210018320266,51.397210018320266,51.397210018320266,63.67524393540105,63.67524393540105,63.67524393540105,51.397210018320266,51.397210018320266,51.397210018320266,6.6651452925280745,6.6651452925280745,6.6651452925280745,5.612888624552704,5.612888624552704,5.612888624552704,0.0,0.0,0.0,261.36464895564245,254.7274920737622
2025-07-10,197.77478066547815,249.31192134662888,274.7789732758853,189.22563630126493,207.18555116529961,51.397210018320266,51.397210018320266,51.397210018320266,63.87759033377447,63.87759033377447,63.87759033377447,51.397210018320266,51.397210018320266,51.397210018320266,6.56056966033849,6.56056966033849,6.56056966033849,5.919810655115713,5.919810655115713,5.919810655115713,0.0,0.0,0.0,261.65237099925264,255.15222773273308
2025-07-11,197.86015631071496,249.1537625537078,276.1660011845833,189.2196714433096,207.3750107791344,51.397210018320266,51.397210018320266,51.397210018320266,64.17471596314053,64.17471596314053,64.17471596314053,51.397210018320266,51.397210018320266,51.397210018320266,6.572985794292045,6.572985794292045,6.572985794292045,6.204520150528207,6.204520150528207,6.204520150528207,0.0,0.0,0.0,262.0348722738555,255.56996647625982
2025-07-12,197.9455319559517,225.43092953041338,252.5951808797393,189.1924125784414,207.56447039296916,51.397210018320266,51.397210018320266,51.397210018320266,41.20914573710547,41.20914573710547,41.20914573710547,51.397210018320266,51.397210018320266,51.397210018320266,-16.65264795512895,-16.65264795512895,-16.65264795512895,6.4645836739141505,6.4645836739141505,6.4645836739141505,0.0,0.0,0.0,239.15467769305718,253.66151760082676
