ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,Volume_Avg,Volume_Avg_lower,Volume_Avg_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2025-02-05,179.52768836596377,254.13954571594417,267.8548830653548,179.52768836596377,179.52768836596377,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,81.1628969619413,81.1628969619413,81.1628969619413,71.79685776080412,71.79685776080412,71.79685776080412,4.097866150788686,4.097866150788686,4.097866150788686,5.268173050348488,5.268173050348488,5.268173050348488,0.0,0.0,0.0,260.69058532790507,257.9470778969002
2025-02-06,179.62597101451817,254.37175680260896,267.81828891075224,179.62597101451817,179.62597101451817,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,81.34249078412213,81.34249078412213,81.34249078412213,71.79685776080412,71.79685776080412,71.79685776080412,4.072174146293539,4.072174146293539,4.072174146293539,5.473458877024478,5.473458877024478,5.473458877024478,0.0,0.0,0.0,260.9684617986403,258.494862595456
2025-02-07,179.7242536630725,254.0657253511958,267.93128923273866,179.7242536630725,179.7242536630725,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,81.60313294433405,81.60313294433405,81.60313294433405,71.79685776080412,71.79685776080412,71.79685776080412,4.1254848871040535,4.1254848871040535,4.1254848871040535,5.680790296425882,5.680790296425882,5.680790296425882,0.0,0.0,0.0,261.32738660740654,259.0378200898428
2025-02-08,179.82253631162678,240.40367160203374,254.0996221091272,179.82253631162678,179.82253631162678,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,67.41295636388472,67.41295636388472,67.41295636388472,71.79685776080412,71.79685776080412,71.79685776080412,-10.26951327527545,-10.26951327527545,-10.26951327527545,5.885611878356054,5.885611878356054,5.885611878356054,0.0,0.0,0.0,247.2354926755115,258.1132480325381
2025-02-09,179.92081896018118,241.108864382374,254.32411930129777,179.92081896018118,179.92081896018118,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,67.61058771049315,67.61058771049315,67.61058771049315,71.79685776080412,71.79685776080412,71.79685776080412,-10.269521022122458,-10.269521022122458,-10.269521022122458,6.083250971811481,6.083250971811481,6.083250971811481,0.0,0.0,0.0,247.53140667067433,257.1613516130443
2025-02-10,180.0191016087355,255.00844996976252,268.7910300049539,180.0191016087355,180.0191016087355,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,82.13986319148214,82.13986319148214,82.13986319148214,71.79685776080412,71.79685776080412,71.79685776080412,4.073976513496943,4.073976513496943,4.073976513496943,6.269028917181067,6.269028917181067,6.269028917181067,0.0,0.0,0.0,262.15896480021763,257.6321547306376
2025-02-11,180.1173842572898,255.55595373018954,269.8944266521212,180.1173842572898,180.1173842572898,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,82.40476225078865,82.40476225078865,82.40476225078865,71.79685776080412,71.79685776080412,71.79685776080412,4.169532599751646,4.169532599751646,4.169532599751646,6.438371890232877,6.438371890232877,6.438371890232877,0.0,0.0,0.0,262.52214650807844,258.0924125324608
2025-02-12,180.21566690584416,256.1467970046305,269.7260133865145,180.21566690584416,180.21566690584416,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,82.4816425792865,82.4816425792865,82.4816425792865,71.79685776080412,71.79685776080412,71.79685776080412,4.097866150788676,4.097866150788676,4.097866150788676,6.58691866769371,6.58691866769371,6.58691866769371,0.0,0.0,0.0,262.69730948513063,258.511775190378
2025-02-13,180.31394955439853,256.1715510701462,268.8865050444483,180.31394955439853,180.31394955439853,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,82.57965461733775,82.57965461733775,82.57965461733775,71.79685776080412,71.79685776080412,71.79685776080412,4.072174146292012,4.072174146292012,4.072174146292012,6.710622710241624,6.710622710241624,6.710622710241624,0.0,0.0,0.0,262.8936041717363,258.84904163159865
2025-02-14,180.41223220295285,256.77012355741266,269.33054674088163,180.41223220295285,180.41223220295285,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,82.72818877815034,82.72818877815034,82.72818877815034,71.79685776080412,71.79685776080412,71.79685776080412,4.125484887094063,4.125484887094063,4.125484887094063,6.805846130252161,6.805846130252161,6.805846130252161,0.0,0.0,0.0,263.1404209811032,259.1165779026404
2025-02-15,180.5105148515072,242.73614685920322,255.39789216556943,180.5105148515072,180.5105148515072,66.8427028101123,66.8427028101123,66.8427028101123,4.954154950691815,4.954154950691815,4.954154950691815,68.3967878289721,68.3967878289721,68.3967878289721,71.79685776080412,71.79685776080412,71.79685776080412,-10.269513275292805,-10.269513275292805,-10.269513275292805,6.869443343460791,6.869443343460791,6.869443343460791,0.0,0.0,0.0,248.9073026804793,257.93824963789785
