Date,Close
,NVDA
2018-04-23,5.539944171905518
2018-04-24,5.473626613616943
2018-04-25,5.361285209655762
2018-04-26,5.573102951049805
2018-04-27,5.600568771362305
2018-04-30,5.565183639526367
2018-05-01,5.620611667633057
2018-05-02,5.600074768066406
2018-05-03,5.765371799468994
2018-05-04,5.91557502746582
2018-05-07,6.153622150421143
2018-05-08,6.196186065673828
2018-05-09,6.329314231872559
2018-05-10,6.436954975128174
2018-05-11,6.29838228225708
2018-05-14,6.318920135498047
2018-05-15,6.076418876647949
2018-05-16,6.08755350112915
2018-05-17,6.129619598388672
2018-05-18,6.085822105407715
2018-05-21,6.043752670288086
2018-05-22,6.005648136138916
2018-05-23,6.129201889038086
2018-05-24,6.13291597366333
2018-05-25,6.172285556793213
2018-05-29,6.15519905090332
2018-05-30,6.264145851135254
2018-05-31,6.244337558746338
2018-06-01,6.378786087036133
2018-06-04,6.557804584503174
2018-06-05,6.5632524490356445
2018-06-06,6.565232753753662
2018-06-07,6.509521961212158
2018-06-08,6.494171142578125
2018-06-11,6.453067779541016
2018-06-12,6.501598358154297
2018-06-13,6.497143745422363
2018-06-14,6.608811855316162
2018-06-15,6.567957401275635
2018-06-18,6.563747882843018
2018-06-19,6.441925525665283
2018-06-20,6.494914531707764
2018-06-21,6.366159439086914
2018-06-22,6.213634014129639
2018-06-25,5.920718669891357
2018-06-26,5.9917802810668945
2018-06-27,5.836534023284912
2018-06-28,5.963802337646484
2018-06-29,5.865751266479492
2018-07-02,5.997971534729004
2018-07-03,5.864264488220215
2018-07-05,6.010105133056641
2018-07-06,6.124000549316406
2018-07-09,6.171541690826416
2018-07-10,6.270583629608154
2018-07-11,6.128953456878662
2018-07-12,6.220568656921387
2018-07-13,6.173274993896484
2018-07-16,6.145542621612549
2018-07-17,6.281478404998779
2018-07-18,6.232204914093018
2018-07-19,6.240375518798828
2018-07-20,6.212149620056152
2018-07-23,6.175503253936768
2018-07-24,6.158170223236084
2018-07-25,6.236414432525635
2018-07-26,6.309952735900879
2018-07-27,6.2401275634765625
2018-07-30,6.044768810272217
2018-07-31,6.062844276428223
2018-08-01,6.102707862854004
2018-08-02,6.205463409423828
2018-08-03,6.242108345031738
2018-08-06,6.289896488189697
2018-08-07,6.36219596862793
2018-08-08,6.398594856262207
2018-08-09,6.350064754486084
2018-08-10,6.308713912963867
2018-08-13,6.34164571762085
2018-08-14,6.4731245040893555
2018-08-15,6.414937496185303
2018-08-16,6.374330043792725
2018-08-17,6.061852931976318
2018-08-20,6.1366286277771
2018-08-21,6.2723164558410645
2018-08-22,6.507540702819824
2018-08-23,6.60707950592041
2018-08-24,6.740289688110352
2018-08-27,6.831406593322754
2018-08-28,6.793771266937256
2018-08-29,6.899310111999512
2018-08-30,6.882462024688721
2018-08-31,6.953564643859863
2018-09-04,7.028381824493408
2018-09-05,6.897575378417969
2018-09-06,6.7563629150390625
2018-09-07,6.735057353973389
2018-09-10,6.806158065795898
2018-09-11,6.758345127105713
2018-09-12,6.644384860992432
2018-09-13,6.722174167633057
2018-09-14,6.8482747077941895
2018-09-17,6.786340713500977
2018-09-18,6.71424674987793
2018-09-19,6.738031387329102
2018-09-20,6.596818923950195
2018-09-21,6.52670955657959
2018-09-24,6.582450866699219
2018-09-25,6.649587154388428
2018-09-26,6.612675189971924
2018-09-27,6.624565124511719
2018-09-28,6.961987018585205
2018-10-01,7.168603420257568
2018-10-02,7.097253322601318
2018-10-03,7.103446960449219
2018-10-04,6.91912841796875
2018-10-05,6.68550968170166
2018-10-08,6.584184646606445
2018-10-09,6.57848596572876
2018-10-10,6.086721897125244
2018-10-11,5.825109481811523
2018-10-12,6.107779502868652
2018-10-15,5.831303596496582
2018-10-16,6.090190887451172
2018-10-17,6.021567344665527
2018-10-18,5.9341139793396
2018-10-19,5.677455425262451
2018-10-22,5.72824239730835
2018-10-23,5.47653865814209
2018-10-24,4.940182209014893
2018-10-25,5.149026393890381
2018-10-26,4.912434101104736
2018-10-29,4.598548889160156
2018-10-30,5.029120445251465
2018-10-31,5.223100662231445
2018-11-01,5.40345573425293
2018-11-02,5.324426174163818
2018-11-05,5.2463884353637695
2018-11-06,5.228797912597656
2018-11-07,5.296432018280029
2018-11-08,5.103195667266846
2018-11-09,5.0952677726745605
2018-11-12,4.695662021636963
2018-11-13,4.937705993652344
2018-11-14,4.885183334350586
2018-11-15,5.014009475708008
2018-11-16,4.073587894439697
2018-11-19,3.584796905517578
2018-11-20,3.6933071613311768
2018-11-21,3.5850439071655273
2018-11-23,3.592228889465332
2018-11-26,3.7916600704193115
2018-11-27,3.8085060119628906
2018-11-28,3.9655723571777344
2018-11-29,3.9023356437683105
2018-11-30,4.052865028381348
2018-12-03,4.2167840003967285
2018-12-04,3.896136522293091
2018-12-06,3.9253990650177
2018-12-07,3.660547971725464
2018-12-10,3.7659430503845215
2018-12-11,3.6749320030212402
2018-12-12,3.692538261413574
2018-12-13,3.6922900676727295
2018-12-14,3.631782054901123
2018-12-17,3.5606088638305664
2018-12-18,3.643932580947876
2018-12-19,3.4348790645599365
2018-12-20,3.3503153324127197
2018-12-21,3.2131779193878174
2018-12-24,3.1514289379119873
2018-12-26,3.300717830657959
2018-12-27,3.2528560161590576
2018-12-28,3.314357042312622
2018-12-31,3.3106374740600586
2019-01-02,3.3780899047851562
2019-01-03,3.17399525642395
2019-01-04,3.3773462772369385
2019-01-07,3.556144952774048
2019-01-08,3.467613697052002
2019-01-09,3.535810708999634
2019-01-10,3.601526975631714
2019-01-11,3.690803050994873
2019-01-14,3.7307283878326416
2019-01-15,3.7165932655334473
2019-01-16,3.6910507678985596
2019-01-17,3.762470245361328
2019-01-18,3.8916728496551514
2019-01-22,3.689314365386963
2019-01-23,3.7022104263305664
2019-01-24,3.9142391681671143
2019-01-25,3.971524477005005
2019-01-28,3.4224796295166016
2019-01-29,3.263519287109375
2019-01-30,3.407104730606079
2019-01-31,3.5648250579833984
2019-02-01,3.5891273021698
2019-02-04,3.6994822025299072
2019-02-05,3.7185773849487305
2019-02-06,3.7942140102386475
2019-02-07,3.655836343765259
2019-02-08,3.6744346618652344
2019-02-11,3.631782054901123
2019-02-12,3.7488315105438232
2019-02-13,3.791238307952881
2019-02-14,3.832155466079712
2019-02-15,3.9018404483795166
2019-02-19,3.8844802379608154
2019-02-20,3.9318461418151855
2019-02-21,3.8629062175750732
2019-02-22,3.9477179050445557
2019-02-25,3.935318946838379
2019-02-26,3.895888328552246
2019-02-27,3.853978157043457
2019-02-28,3.8294026851654053
2019-03-01,3.8837685585021973
2019-03-04,3.8919596672058105
2019-03-05,3.885505199432373
2019-03-06,3.774540662765503
2019-03-07,3.7052807807922363
2019-03-08,3.7395384311676025
2019-03-11,4.000194549560547
2019-03-12,4.034451484680176
2019-03-13,4.1858811378479
2019-03-14,4.109916687011719
2019-03-15,4.215421676635742
2019-03-18,4.1940717697143555
2019-03-19,4.361885070800781
2019-03-20,4.329364776611328
2019-03-21,4.566187858581543
2019-03-22,4.406320571899414
2019-03-25,4.313974857330322
2019-03-26,4.390679836273193
2019-03-27,4.381495475769043
2019-03-28,4.4001145362854
2019-03-29,4.457458019256592
2019-04-01,4.5249810218811035
2019-04-02,4.542853832244873
2019-04-03,4.682367324829102
2019-04-04,4.673430919647217
2019-04-05,4.740207672119141
2019-04-08,4.7610602378845215
2019-04-09,4.698253631591797
2019-04-10,4.7687554359436035
2019-04-11,4.75485372543335
2019-04-12,4.716872692108154
2019-04-15,4.585055828094482
2019-04-16,4.672188758850098
2019-04-17,4.649351119995117
2019-04-18,4.62477445602417
2019-04-22,4.678643703460693
2019-04-23,4.7332563400268555
2019-04-24,4.745668888092041
2019-04-25,4.639917850494385
2019-04-26,4.420966625213623
2019-04-29,4.451749324798584
2019-04-30,4.493205547332764
2019-05-01,4.4800496101379395
2019-05-02,4.547571182250977
2019-05-03,4.543102741241455
2019-05-06,4.464658260345459
2019-05-07,4.297342300415039
2019-05-08,4.31744909286499
2019-05-09,4.224853992462158
2019-05-10,4.1908440589904785
2019-05-13,3.9334161281585693
2019-05-14,4.022536754608154
2019-05-15,3.96146821975708
2019-05-16,3.9766108989715576
2019-05-17,3.8857531547546387
2019-05-20,3.7670936584472656
2019-05-21,3.84926176071167
2019-05-22,3.778264045715332
2019-05-23,3.657120943069458
2019-05-24,3.60325288772583
2019-05-28,3.558073043823242
2019-05-29,3.4838476181030273
2019-05-30,3.4572551250457764
2019-05-31,3.3665432929992676
2019-06-03,3.3247909545898438
2019-06-04,3.5539321899414062
2019-06-05,3.51118540763855
2019-06-06,3.573317527770996
2019-06-07,3.6160640716552734
2019-06-10,3.688882350921631
2019-06-11,3.74653959274292
2019-06-12,3.633460760116577
2019-06-13,3.6846580505371094
2019-06-14,3.5946905612945557
2019-06-17,3.6043829917907715
2019-06-18,3.799476385116577
2019-06-19,3.80544114112854
2019-06-20,3.82979679107666
2019-06-21,3.771641731262207
2019-06-24,3.79400897026062
2019-06-25,3.764683246612549
2019-06-26,3.9580368995666504
2019-06-27,4.056702136993408
2019-06-28,4.0815558433532715
2019-07-01,4.129769325256348
2019-07-02,4.031849384307861
2019-07-03,4.044772624969482
2019-07-05,3.9821441173553467
2019-07-08,3.9070887565612793
2019-07-09,3.909574270248413
2019-07-10,3.977919340133667
2019-07-11,4.132503986358643
2019-07-12,4.165555953979492
2019-07-15,4.157106399536133
2019-07-16,4.152384281158447
2019-07-17,4.217747688293457
2019-07-18,4.229427814483643
2019-07-19,4.186183452606201
2019-07-22,4.2577595710754395
2019-07-23,4.365620136260986
2019-07-24,4.440177917480469
2019-07-25,4.308956146240234
2019-07-26,4.350956439971924
2019-07-29,4.3447442054748535
2019-07-30,4.360401153564453
2019-07-31,4.193142414093018
2019-08-01,4.098702430725098
2019-08-02,4.006001949310303
2019-08-05,3.7475345134735107
2019-08-06,3.7863049507141113
2019-08-07,3.8245773315429688
2019-08-08,3.9331843852996826
2019-08-09,3.8317854404449463
2019-08-12,3.763937473297119
2019-08-13,3.8782596588134766
2019-08-14,3.7296414375305176
2019-08-15,3.6973321437835693
2019-08-16,3.9654932022094727
2019-08-19,4.244340419769287
2019-08-20,4.172019004821777
2019-08-21,4.255523681640625
2019-08-22,4.261735916137695
2019-08-23,4.037067890167236
2019-08-26,4.111875534057617
2019-08-27,4.021162986755371
2019-08-28,4.010715007781982
2019-08-29,4.154505252838135
2019-08-30,4.1671929359436035
2019-09-03,4.084101676940918
2019-09-04,4.198288917541504
2019-09-05,4.471441268920898
2019-09-06,4.444324493408203
2019-09-09,4.490347862243652
2019-09-10,4.5570197105407715
2019-09-11,4.585628032684326
2019-09-12,4.584136009216309
2019-09-13,4.526171684265137
2019-09-16,4.483133792877197
2019-09-17,4.504527568817139
2019-09-18,4.477412223815918
2019-09-19,4.401784896850586
2019-09-20,4.296056747436523
2019-09-23,4.349542617797852
2019-09-24,4.292075157165527
2019-09-25,4.4338765144348145
2019-09-26,4.411736011505127
2019-09-27,4.27292013168335
2019-09-30,4.330386161804199
2019-10-01,4.328645706176758
2019-10-02,4.304764270782471
2019-10-03,4.510499954223633
2019-10-04,4.526918888092041
2019-10-07,4.585628032684326
2019-10-08,4.408998966217041
2019-10-09,4.495571613311768
2019-10-10,4.553287982940674
2019-10-11,4.626924991607666
2019-10-14,4.6403584480285645
2019-10-15,4.88515043258667
2019-10-16,4.831415176391602
2019-10-17,4.833406925201416
2019-10-18,4.738872051239014
2019-10-21,4.876195907592773
2019-10-22,4.866243362426758
2019-10-23,4.85330867767334
2019-10-24,4.897339820861816
2019-10-25,5.088398456573486
2019-10-28,5.144372463226318
2019-10-29,5.048096179962158
2019-10-30,5.050086975097656
2019-10-31,5.000829219818115
2019-11-01,5.039887428283691
2019-11-04,5.236666202545166
2019-11-05,5.2145256996154785
2019-11-06,5.165269374847412
2019-11-07,5.182931423187256
2019-11-08,5.16900110244751
2019-11-11,5.178951740264893
2019-11-12,5.2145256996154785
2019-11-13,5.188652992248535
2019-11-14,5.219003677368164
2019-11-15,5.079689979553223
2019-11-18,5.280949115753174
2019-11-19,5.174223899841309
2019-11-20,5.2535810470581055
2019-11-21,5.228706359863281
2019-11-22,5.246368885040283
2019-11-25,5.503101825714111
2019-11-26,5.3983683586120605
2019-11-27,5.433223247528076
2019-11-29,5.395878314971924
2019-12-02,5.209410667419434
2019-12-03,5.169827938079834
2019-12-04,5.213642120361328
2019-12-05,5.196714401245117
2019-12-06,5.282105922698975
2019-12-09,5.282105922698975
2019-12-10,5.327167987823486
2019-12-11,5.410816669464111
2019-12-12,5.57836389541626
2019-12-13,5.5763726234436035
2019-12-16,5.605251789093018
2019-12-17,5.68342399597168
2019-12-18,5.713797092437744
2019-12-19,5.861924648284912
2019-12-20,5.959266662597656
2019-12-23,5.945574760437012
2019-12-24,5.9405951499938965
2019-12-26,5.9547858238220215
2019-12-27,5.897027015686035
2019-12-30,5.783754348754883
2019-12-31,5.8579421043396
2020-01-02,5.972711086273193
2020-01-03,5.877113342285156
2020-01-06,5.901758193969727
2020-01-07,5.973208904266357
2020-01-08,5.984411239624023
2020-01-09,6.050137519836426
2020-01-10,6.082500457763672
2020-01-13,6.2732014656066895
2020-01-14,6.156192779541016
2020-01-15,6.113620758056641
2020-01-16,6.197268962860107
2020-01-17,6.205982685089111
2020-01-21,6.1726226806640625
2020-01-22,6.2266459465026855
2020-01-23,6.295108795166016
2020-01-24,6.235857963562012
2020-01-27,5.979931354522705
2020-01-28,6.17336893081665
2020-01-29,6.112873077392578
2020-01-30,6.119594573974609
2020-01-31,5.886073589324951
2020-02-03,5.983168125152588
2020-02-04,6.152456760406494
2020-02-05,6.242827892303467
2020-02-06,6.329713344573975
2020-02-07,6.263491630554199
2020-02-10,6.546805381774902
2020-02-11,6.669290065765381
2020-02-12,6.785055160522461
2020-02-13,6.741238594055176
2020-02-14,7.214504718780518
2020-02-18,7.383296966552734
2020-02-19,7.834654331207275
2020-02-20,7.685281753540039
2020-02-21,7.321058750152588
2020-02-24,6.803477764129639
2020-02-25,6.523899078369141
2020-02-26,6.663315296173096
2020-02-27,6.292398929595947
2020-02-28,6.727584362030029
2020-03-02,6.886016368865967
2020-03-03,6.6234588623046875
2020-03-04,7.08729362487793
2020-03-05,6.807796955108643
2020-03-06,6.627194404602051
2020-03-09,6.114038467407227
2020-03-10,6.503638744354248
2020-03-11,6.13969612121582
2020-03-12,5.3883957862854
2020-03-13,5.999449729919434
2020-03-16,4.892426013946533
2020-03-17,5.412309646606445
2020-03-18,5.052351474761963
2020-03-19,5.305193901062012
2020-03-20,5.125339508056641
2020-03-23,5.298218250274658
2020-03-24,6.207204818725586
2020-03-25,6.118522644042969
2020-03-26,6.407982349395752
2020-03-27,6.295636177062988
2020-03-30,6.61598539352417
2020-03-31,6.5664143562316895
2020-04-01,6.054999828338623
2020-04-02,6.3638916015625
2020-04-03,6.075925827026367
2020-04-06,6.685984134674072
2020-04-07,6.452571868896484
2020-04-08,6.649862766265869
2020-04-09,6.550220966339111
2020-04-13,6.722104549407959
2020-04-14,7.0733418464660645
2020-04-15,6.995870113372803
2020-04-16,7.34113073348999
2020-04-17,7.281843662261963
2020-04-20,7.1505656242370605
2020-04-21,6.713634967803955
2020-04-22,7.128145217895508
2020-04-23,7.0748372077941895
2020-04-24,7.21383810043335
2020-04-27,7.400417804718018
2020-04-28,7.25792932510376
2020-04-29,7.434793949127197
2020-04-30,7.280847549438477
2020-05-01,7.044196605682373
2020-05-04,7.256186008453369
2020-05-05,7.317216873168945
2020-05-06,7.418103218078613
2020-05-07,7.594470024108887
2020-05-08,7.784538269042969
2020-05-11,8.036632537841797
2020-05-12,7.77457332611084
2020-05-13,7.75215482711792
2020-05-14,8.001757621765137
2020-05-15,8.460360527038574
2020-05-18,8.7189302444458
2020-05-19,8.773981094360352
2020-05-20,8.937895774841309
2020-05-21,8.743844032287598
2020-05-22,8.993943214416504
2020-05-26,8.68655014038086
2020-05-27,8.49473762512207
2020-05-28,8.456624984741211
2020-05-29,8.843732833862305
2020-06-01,8.77472972869873
2020-06-02,8.793663024902344
2020-06-03,8.73811149597168
2020-06-04,8.739109992980957
2020-06-05,8.892131805419922
2020-06-08,8.77748966217041
2020-06-09,9.01773738861084
2020-06-10,9.337484359741211
2020-06-11,8.768768310546875
2020-06-12,8.904590606689453
2020-06-15,9.145087242126465
2020-06-16,9.040167808532715
2020-06-17,9.20714282989502
2020-06-18,9.189200401306152
2020-06-19,9.23231315612793
2020-06-22,9.496983528137207
2020-06-23,9.4204740524292
2020-06-24,9.206645011901855
2020-06-25,9.46035099029541
2020-06-26,9.126396179199219
2020-06-29,9.171257019042969
2020-06-30,9.468074798583984
2020-07-01,9.500224113464355
2020-07-02,9.582218170166016
2020-07-06,9.80850887298584
2020-07-07,9.84090805053711
2020-07-08,10.184080123901367
2020-07-09,10.476166725158691
2020-07-10,10.44650936126709
2020-07-13,10.020840644836426
2020-07-14,10.344575881958008
2020-07-15,10.195296287536621
2020-07-16,10.103083610534668
2020-07-17,10.169626235961914
2020-07-20,10.477910041809082
2020-07-21,10.296231269836426
2020-07-22,10.406135559082031
2020-07-23,10.098100662231445
2020-07-24,10.16264820098877
2020-07-27,10.388938903808594
2020-07-28,10.18358325958252
2020-07-29,10.432802200317383
2020-07-30,10.580839157104492
2020-07-31,10.581586837768555
2020-08-03,10.975851058959961
2020-08-04,11.192669868469238
2020-08-05,11.251486778259277
2020-08-06,11.300084114074707
2020-08-07,11.164509773254395
2020-08-10,11.130115509033203
2020-08-11,10.816100120544434
2020-08-12,11.404504776000977
2020-08-13,11.407247543334961
2020-08-14,11.52786922454834
2020-08-17,12.298455238342285
2020-08-18,12.222441673278809
2020-08-19,12.100574493408203
2020-08-20,12.103067398071289
2020-08-21,12.643874168395996
2020-08-24,12.68050765991211
2020-08-25,12.710163116455078
2020-08-26,12.7330904006958
2020-08-27,12.588797569274902
2020-08-28,13.106670379638672
2020-08-31,13.33271312713623
2020-09-01,13.781938552856445
2020-09-02,14.30595588684082
2020-09-03,12.978715896606445
2020-09-04,12.586827278137207
2020-09-08,11.879332542419434
2020-09-09,12.679064750671387
2020-09-10,12.27695369720459
2020-09-11,12.130122184753418
2020-09-14,12.835869789123535
2020-09-15,12.954286575317383
2020-09-16,12.479130744934082
2020-09-17,12.428276062011719
2020-09-18,12.154800415039062
2020-09-21,12.481877326965332
2020-09-22,12.602033615112305
2020-09-23,12.089486122131348
2020-09-24,12.313100814819336
2020-09-25,12.837367057800293
2020-09-28,12.99815845489502
2020-09-29,13.188371658325195
2020-09-30,13.492260932922363
2020-10-01,13.57602310180664
2020-10-02,13.025334358215332
2020-10-05,13.603944778442383
2020-10-06,13.697677612304688
2020-10-07,13.92453670501709
2020-10-08,13.799637794494629
2020-10-09,13.723856925964355
2020-10-12,14.185794830322266
2020-10-13,14.20798110961914
2020-10-14,14.055413246154785
2020-10-15,13.930520057678223
2020-10-16,13.772466659545898
2020-10-19,13.45960521697998
2020-10-20,13.60693645477295
2020-10-21,13.486527442932129
2020-10-22,13.323238372802734
2020-10-23,13.551841735839844
2020-10-26,13.104108810424805
2020-10-27,13.358890533447266
2020-10-28,12.591313362121582
2020-10-29,12.98719310760498
2020-10-30,12.498576164245605
2020-11-02,12.545194625854492
2020-11-03,12.982705116271973
2020-11-04,13.755264282226562
2020-11-05,14.119980812072754
2020-11-06,14.520845413208008
2020-11-09,13.592226028442383
2020-11-10,12.733911514282227
2020-11-11,13.380077362060547
2020-11-12,13.418718338012695
2020-11-13,13.259422302246094
2020-11-16,13.47705364227295
2020-11-17,13.38431453704834
2020-11-18,13.390798568725586
2020-11-19,13.402265548706055
2020-11-20,13.050762176513672
2020-11-23,13.102864265441895
2020-11-24,12.92112922668457
2020-11-25,13.197344779968262
2020-11-27,13.223771095275879
2020-11-30,13.36362361907959
2020-12-01,13.352158546447754
2020-12-02,13.506219863891602
2020-12-03,13.362088203430176
2020-12-04,13.523926734924316
2020-12-07,13.572303771972656
2020-12-08,13.316203117370605
2020-12-09,12.898014068603516
2020-12-10,12.939409255981445
2020-12-11,12.980306625366211
2020-12-14,13.27505874633789
2020-12-15,13.326676368713379
2020-12-16,13.208975791931152
2020-12-17,13.307475090026855
2020-12-18,13.238401412963867
2020-12-21,13.298498153686523
2020-12-22,13.244632720947266
2020-12-23,12.976316452026367
2020-12-24,12.960855484008789
2020-12-28,12.867341995239258
2020-12-29,12.910483360290527
2020-12-30,13.112471580505371
2020-12-31,13.021951675415039
2021-01-04,13.080303192138672
2021-01-05,13.370814323425293
2021-01-06,12.582565307617188
2021-01-07,13.310216903686523
2021-01-08,13.243138313293457
2021-01-11,13.587015151977539
2021-01-12,13.450610160827637
2021-01-13,13.497493743896484
2021-01-14,13.16683292388916
2021-01-15,12.826945304870605
2021-01-19,12.99227523803711
2021-01-20,13.331913948059082
2021-01-21,13.832393646240234
2021-01-22,13.67778491973877
2021-01-25,13.618683815002441
2021-01-26,13.401238441467285
2021-01-27,12.88504695892334
2021-01-28,13.017962455749512
2021-01-29,12.956865310668945
2021-02-01,13.2034912109375
2021-02-02,13.522431373596191
2021-02-03,13.496246337890625
2021-02-04,13.629655838012695
2021-02-05,13.55659294128418
2021-02-08,14.402195930480957
2021-02-09,14.227141380310059
2021-02-10,14.726871490478516
2021-02-11,15.212141036987305
2021-02-12,14.923376083374023
2021-02-16,15.291439056396484
2021-02-17,14.868264198303223
2021-02-18,14.791459083557129
2021-02-19,14.888710975646973
2021-02-22,14.31940746307373
2021-02-23,14.106199264526367
2021-02-24,14.462294578552246
2021-02-25,13.273810386657715
2021-02-26,13.679781913757324
2021-03-01,13.806710243225098
2021-03-02,13.372310638427734
2021-03-03,12.772335052490234
2021-03-04,12.338933944702148
2021-03-05,12.429950714111328
2021-03-08,11.563901901245117
2021-03-09,12.492866516113281
2021-03-10,12.44097900390625
2021-03-11,12.965079307556152
2021-03-12,12.827881813049316
2021-03-15,13.162398338317871
2021-03-16,13.26218032836914
2021-03-17,13.312067985534668
2021-03-18,12.694671630859375
2021-03-19,12.817652702331543
2021-03-22,13.157407760620117
2021-03-23,13.042160987854004
2021-03-24,12.615346908569336
2021-03-25,12.507834434509277
2021-03-26,12.811166763305664
2021-03-29,12.919929504394531
2021-03-30,12.843596458435059
2021-03-31,13.31905460357666
2021-04-01,13.781540870666504
2021-04-05,13.956905364990234
2021-04-06,13.831181526184082
2021-04-07,14.112565040588379
2021-04-08,14.285683631896973
2021-04-09,14.368502616882324
2021-04-12,15.175735473632812
2021-04-13,15.6452054977417
2021-04-14,15.243585586547852
2021-04-15,16.101953506469727
2021-04-16,15.877695083618164
2021-04-19,15.32815170288086
2021-04-20,15.138067245483398
2021-04-21,15.326902389526367
2021-04-22,14.817770004272461
2021-04-23,15.231861114501953
2021-04-26,15.444145202636719
2021-04-27,15.348106384277344
2021-04-28,15.243335723876953
2021-04-29,15.291230201721191
2021-04-30,14.976667404174805
2021-05-03,14.804298400878906
2021-05-04,14.319859504699707
2021-05-05,14.426874160766602
2021-05-06,14.491233825683594
2021-05-07,14.779851913452148
2021-05-10,14.234548568725586
2021-05-11,14.274957656860352
2021-05-12,13.728407859802246
2021-05-13,13.635358810424805
2021-05-14,14.211846351623535
2021-05-17,14.134516716003418
2021-05-18,13.98509407043457
2021-05-19,14.034985542297363
2021-05-20,14.58053970336914
2021-05-21,14.95895767211914
2021-05-24,15.577853202819824
2021-05-25,15.613524436950684
2021-05-26,15.665660858154297
2021-05-27,15.454124450683594
2021-05-28,16.208967208862305
2021-06-01,16.22892189025879
2021-06-02,16.74155044555664
2021-06-03,16.93263053894043
2021-06-04,17.53980255126953
2021-06-07,17.580463409423828
2021-06-08,17.4188175201416
2021-06-09,17.324251174926758
2021-06-10,17.3908748626709
2021-06-11,17.79033851623535
2021-06-14,17.98345375061035
2021-06-15,17.753658294677734
2021-06-16,17.77536392211914
2021-06-17,18.620704650878906
2021-06-18,18.602245330810547
2021-06-21,18.39116096496582
2021-06-22,18.849760055541992
2021-06-23,19.019926071166992
2021-06-24,19.167882919311523
2021-06-25,18.993728637695312
2021-06-28,19.945859909057617
2021-06-29,19.98752784729004
2021-06-30,19.963319778442383
2021-07-01,20.172414779663086
2021-07-02,20.446874618530273
2021-07-06,20.657957077026367
2021-07-07,20.33184814453125
2021-07-08,19.863765716552734
2021-07-09,20.01097869873047
2021-07-12,20.47232437133789
2021-07-13,20.210338592529297
2021-07-14,19.80263900756836
2021-07-15,18.92910385131836
2021-07-16,18.125429153442383
2021-07-19,18.74296760559082
2021-07-20,18.575546264648438
2021-07-21,19.37198257446289
2021-07-22,19.555622100830078
2021-07-23,19.51969337463379
2021-07-26,19.256210327148438
2021-07-27,19.170377731323242
2021-07-28,19.464801788330078
2021-07-29,19.623491287231445
2021-07-30,19.4608097076416
2021-08-02,19.711320877075195
2021-08-03,19.77618980407715
2021-08-04,20.23429298400879
2021-08-05,20.596580505371094
2021-08-06,20.32611083984375
2021-08-09,20.2552490234375
2021-08-10,19.896953582763672
2021-08-11,19.660417556762695
2021-08-12,19.866012573242188
2021-08-13,20.148460388183594
2021-08-16,19.910926818847656
2021-08-17,19.41988754272461
2021-08-18,19.002708435058594
2021-08-19,19.759225845336914
2021-08-20,20.775230407714844
2021-08-23,21.91499137878418
2021-08-24,21.750316619873047
2021-08-25,22.169490814208984
2021-08-26,22.024778366088867
2021-08-27,22.591665267944336
2021-08-30,22.643564224243164
2021-08-31,22.3450984954834
2021-09-01,22.400997161865234
