ds,y,Volume,Volume_Avg,SMA
2019-02-14,29.862829208374023,21602400,25846371.0,28.99128994464874
2019-02-15,30.30840492248535,28443000,25844898.0,28.99128994464874
2019-02-19,30.978281021118164,62091900,26305707.0,28.99128994464874
2019-02-20,30.275062561035156,52895400,26648865.0,28.99128994464874
2019-02-21,30.126537322998047,19239600,26663703.0,28.99128994464874
2019-02-22,30.175033569335938,24260700,26745408.0,28.99128994464874
2019-02-25,30.044696807861328,27705000,26833269.0,28.99128994464874
2019-02-26,29.91436004638672,25464300,26938083.0,28.99128994464874
2019-02-27,29.73855209350586,23706900,26942514.0,28.99128994464874
2019-02-28,30.005287170410156,34127700,27093969.0,28.99128994464874
2019-03-01,29.683984756469727,31057500,27223185.0,28.99128994464874
2019-03-04,29.65974235534668,23051400,27252897.0,28.99128994464874
2019-03-05,29.80826759338379,18357900,27263598.0,28.99128994464874
2019-03-06,29.78401756286621,14089800,27056529.0,28.99128994464874
2019-03-07,29.538496017456055,18379800,26970243.0,28.99128994464874
2019-03-08,29.58092498779297,16977000,26842218.0,28.99128994464874
2019-03-11,29.85070037841797,16035900,26745960.0,28.99128994464874
2019-03-12,29.817359924316406,15211500,26648910.0,28.99128994464874
2019-03-13,30.01741600036621,16446900,26476128.0,28.99128994464874
2019-03-14,29.932092666625977,14777400,26337720.0,28.99128994464874
2019-03-15,29.99303436279297,43800000,26433768.0,28.99128994464874
2019-03-18,30.37092399597168,17310300,26338350.0,28.99128994464874
2019-03-19,30.428829193115234,16243200,26287095.0,28.99128994464874
2019-03-20,30.060087203979492,18969300,26194614.0,28.99128994464874
2019-03-21,30.188079833984375,19653000,26080203.0,28.99128994464874
2019-03-22,29.950376510620117,20124300,25959333.0,28.99128994464874
2019-03-25,29.916847229003906,16222200,25673787.0,28.99128994464874
2019-03-26,29.96255874633789,14837700,25440981.0,28.99128994464874
2019-03-27,29.624292373657227,25413600,25313862.0,28.99128994464874
2019-03-28,29.599918365478516,24162900,25184844.0,28.99128994464874
2019-03-29,29.72181510925293,22319700,25175988.0,28.99128994464874
2019-04-01,29.81018829345703,25517400,25212066.0,28.99128994464874
2019-04-02,29.54201316833496,18822000,25171782.0,28.99128994464874
2019-04-03,29.618200302124023,17062500,25151346.0,28.99128994464874
2019-04-04,29.89856719970703,12078900,25011957.0,28.99128994464874
2019-04-05,30.117984771728516,13968000,24972795.0,28.99128994464874
2019-04-08,30.239883422851562,16267200,24881955.0,28.99128994464874
2019-04-09,30.0753231048584,13102500,24744687.0,28.99128994464874
2019-04-10,30.352642059326172,12273300,24628719.0,28.99128994464874
2019-04-11,30.71832847595215,16820700,24482469.0,28.99128994464874
2019-04-12,30.94993782043457,15486000,24154851.0,28.99128994464874
2019-04-15,31.215065002441406,15335700,23881152.0,28.99128994464874
2019-04-16,31.36743927001953,14485200,23749572.0,28.99128994464874
2019-04-17,31.437517166137695,11187600,23482830.0,28.99128994464874
2019-04-18,31.44361686706543,11183400,23314137.0,28.99128994464874
2019-04-22,31.196786880493164,15238200,23319819.0,28.99128994464874
2019-04-23,31.41009521484375,15152400,23170305.0,28.99128994464874
2019-04-24,31.550283432006836,14093400,23039970.0,28.99128994464874
2019-04-25,31.5472354888916,11883300,22856679.0,28.99128994464874
2019-04-26,30.940793991088867,24323100,22912671.0,28.99128994464874
2019-04-29,30.94993782043457,19139100,22784142.0,28.99128994464874
2019-04-30,31.34001350402832,18400800,22695687.0,28.99128994464874
2019-05-01,30.888988494873047,16011600,22543014.0,28.99128994464874
2019-05-02,30.824993133544922,15021000,22382208.0,28.99128994464874
2019-05-03,31.10840606689453,15950700,22286820.0,28.99128994464874
2019-05-06,31.22420883178711,13841100,22206924.0,28.99128994464874
2019-05-07,30.870695114135742,13726800,22150617.0,28.99128994464874
2019-05-08,30.56595802307129,17646000,22037901.0,28.99128994464874
2019-05-09,30.49549102783203,18720300,21983835.0,28.99128994464874
2019-05-10,31.221576690673828,26228100,21901308.0,28.99128994464874
2019-05-13,30.602718353271484,22084500,21852099.0,28.99128994464874
2019-05-14,30.72525978088379,19061100,21754509.0,28.99128994464874
2019-05-15,30.59965705871582,20220900,21589773.0,28.99128994464874
2019-05-16,31.037763595581055,51366000,21612219.0,28.99128994464874
2019-05-17,30.899900436401367,37113900,21535713.0,28.99128994464874
2019-05-20,31.102092742919922,21582300,21568227.0,28.99128994464874
2019-05-21,30.979549407958984,20667300,21474051.0,28.99128994464874
2019-05-22,31.319616317749023,22022700,21397833.0,28.99128994464874
2019-05-23,31.206256866455078,19363800,21295251.0,28.99128994464874
2019-05-24,31.45441246032715,13449600,21219573.0,28.99128994464874
2019-05-28,31.377819061279297,30815100,21283143.0,28.99128994464874
2019-05-29,31.285919189453125,19560600,21230430.0,28.99128994464874
2019-05-30,31.307353973388672,15058800,21140145.0,28.99128994464874
2019-05-31,31.07758903503418,17782500,21084279.0,28.99128994464874
2019-06-03,31.236894607543945,19844100,21066693.0,28.99128994464874
2019-06-04,31.420711517333984,17894700,21057471.0,28.99128994464874
2019-06-05,31.990554809570312,20708700,20982669.0,28.99128994464874
2019-06-06,32.201942443847656,24191100,21062742.0,28.99128994464874
2019-06-07,32.49298858642578,20428200,21054471.0,28.99128994464874
2019-06-10,32.940284729003906,18977100,21032496.0,28.99128994464874
2019-06-11,33.06895446777344,20241900,21072615.0,28.99128994464874
2019-06-12,33.338558197021484,13905300,21043233.0,28.99128994464874
2019-06-13,33.286476135253906,16455000,21024165.0,28.99128994464874
2019-06-14,33.41515350341797,13577700,20918046.0,28.99128994464874
2019-06-17,33.442726135253906,12441000,20792082.0,28.99128994464874
2019-06-18,33.59283447265625,14733600,20711127.0,28.99128994464874
2019-06-19,33.58364486694336,11773800,20612319.0,28.99128994464874
2019-06-20,33.798095703125,15004500,20586090.0,28.99128994464874
2019-06-21,34.0462532043457,39535800,20823846.0,28.99128994464874
2019-06-24,34.0799560546875,18098400,20649351.0,28.99128994464874
2019-06-25,33.92064666748047,18315000,20390811.0,28.99128994464874
2019-06-26,33.74907302856445,12485100,20137905.0,28.99128994464874
2019-06-27,33.730709075927734,16443900,20084286.0,28.99128994464874
2019-06-28,33.850181579589844,19520100,20096490.0,28.99128994464874
2019-07-01,33.8900146484375,16544100,20133984.0,28.99128994464874
2019-07-02,34.190250396728516,12188700,20045568.0,28.99128994464874
2019-07-03,34.41083526611328,9621900,19956711.0,28.99128994464874
2019-07-05,34.30665969848633,10738200,19897809.0,28.99128994464874
2019-07-08,34.53337478637695,14147100,19862841.0,28.99128994464874
2019-07-09,34.58238983154297,16270200,19861788.0,28.99128994464874
2019-07-10,34.61301803588867,13737000,19783134.0,28.99128994464874
2019-07-11,34.901004791259766,11689800,19615602.0,28.99128994464874
2019-07-12,35.10933303833008,11229900,19106982.0,28.99128994464874
2019-07-15,35.22575759887695,10038000,18678408.0,28.99128994464874
2019-07-16,35.158363342285156,10464600,18590658.0,28.99128994464874
2019-07-17,35.10933303833008,8065500,18428706.0,28.99128994464874
2019-07-18,35.14611053466797,9670800,18248364.0,28.99128994464874
2019-07-19,34.89487838745117,11388900,18107610.0,28.99128994464874
2019-07-22,34.56401062011719,13550700,18006048.0,28.99128994464874
2019-07-23,34.340362548828125,17262600,17837397.0,28.99128994464874
2019-07-24,34.31278991699219,12531900,17652141.0,28.99128994464874
2019-07-25,34.38019943237305,11554500,17537172.0,28.99128994464874
2019-07-26,34.62528610229492,14187000,17495463.0,28.99128994464874
2019-07-29,34.39550018310547,11239800,17466963.0,28.99128994464874
2019-07-30,34.3311767578125,9105600,17374221.0,28.99128994464874
2019-07-31,33.81647872924805,18633900,17390790.0,28.99128994464874
2019-08-01,33.51011657714844,22365000,17454081.0,28.99128994464874
2019-08-02,33.51625442504883,16970100,17471667.0,28.99128994464874
2019-08-05,32.419464111328125,22710000,17534298.0,28.99128994464874
2019-08-06,32.86369323730469,21049200,17597016.0,29.000471205711364
2019-08-07,33.14861297607422,21835500,17377371.0,29.009728178977966
2019-08-08,33.41029739379883,13123200,17335500.0,29.019572734832764
2019-08-09,33.028541564941406,12580500,17298873.0,29.028026180267332
2019-08-12,32.394325256347656,17605200,17285232.0,29.03379858493805
2019-08-13,33.06856155395508,20025900,17288961.0,29.042159628868102
2019-08-14,32.696044921875,27938400,17367102.0,29.05012234687805
2019-08-15,34.694122314453125,59438700,17799267.0,29.06282117843628
2019-08-16,34.786495208740234,32895600,17979846.0,29.075121769905092
2019-08-19,35.038944244384766,21534300,17941053.0,29.08818672657013
2019-08-20,34.497093200683594,18336900,17882793.0,29.09840919971466
2019-08-21,34.48785400390625,24469200,17904288.0,29.10742423057556
2019-08-22,34.4539909362793,17986200,17828976.0,29.11613995075226
2019-08-23,34.121482849121094,18710100,17827857.0,29.123387813568115
2019-08-26,34.47861862182617,17807100,17835303.0,29.13119541168213
2019-08-27,34.611000061035156,17201100,17886525.0,29.139415373802183
2019-08-28,34.703365325927734,16113000,17907975.0,29.14726668357849
2019-08-29,35.122066497802734,15811500,17903418.0,29.15483974456787
2019-08-30,35.177490234375,17115900,17943552.0,29.16169273376465
2019-09-03,35.29447555541992,17828100,17999100.0,29.170185384750365
2019-09-04,35.68547439575195,17348700,18004380.0,29.180491967201235
2019-09-05,35.5407829284668,17479200,18024312.0,29.191236248016356
2019-09-06,35.32218933105469,13039200,18001347.0,29.20220386981964
2019-09-09,35.81479263305664,17921100,18035706.0,29.21765254974365
2019-09-10,35.72857666015625,14572200,18069552.0,29.232286124229432
2019-09-11,35.71934509277344,15852300,18116241.0,29.245453195571898
2019-09-12,35.996421813964844,13422900,18098088.0,29.261407775878908
2019-09-13,36.1534423828125,16915800,18115722.0,29.27823606491089
2019-09-16,35.5807991027832,18270900,18157497.0,29.293499488830566
2019-09-17,35.870201110839844,13813500,18176799.0,29.308427896499634
2019-09-18,36.070316314697266,11868000,18052248.0,29.323323640823364
2019-09-19,36.054927825927734,10141800,17962275.0,29.33704839706421
2019-09-20,36.01490020751953,33997200,18118239.0,29.349525742530822
2019-09-23,36.21193313598633,15487500,18112998.0,29.37039378643036
2019-09-24,36.452083587646484,21819300,18180981.0,29.393779368400573
2019-09-25,36.473628997802734,13840800,18159882.0,29.416293535232544
2019-09-26,36.421287536621094,11960700,18141078.0,29.43858801841736
2019-09-27,36.467472076416016,10304100,18106851.0,29.460827713012694
2019-09-30,36.53828430175781,10204200,18032433.0,29.48442879676819
2019-10-01,36.28274917602539,11187900,17957109.0,29.50850875377655
2019-10-02,35.75012969970703,17833500,17873163.0,29.531945571899413
2019-10-03,35.808631896972656,15619500,17808513.0,29.55575810432434
2019-10-04,36.37818908691406,13881000,17756712.0,29.580098881721497
2019-10-07,36.09185791015625,14085000,17695353.0,29.604404830932616
2019-10-08,36.199615478515625,15375300,17335446.0,29.629957256317137
2019-10-09,36.61524963378906,11710200,17081409.0,29.656027536392212
2019-10-10,36.824607849121094,13024500,16995831.0,29.682025489807128
2019-10-11,37.01856231689453,18383700,16972995.0,29.708992338180543
2019-10-14,36.68912887573242,13719900,16889967.0,29.73496434211731
2019-10-15,36.79997634887695,13550100,16831830.0,29.761682591438294
2019-10-16,36.76612091064453,11344800,16810782.0,29.78843533039093
2019-10-17,36.89541244506836,11732700,16619958.0,29.814275212287903
2019-10-18,36.67990493774414,16776900,16592121.0,29.840857095718384
2019-10-21,36.86463165283203,10230300,16543836.0,29.867528476715087
2019-10-22,36.815364837646484,7634100,16442352.0,29.89390542984009
2019-10-23,36.744564056396484,8520000,16329111.0,29.920879788398743
2019-10-24,36.66758346557617,8700900,16237173.0,29.94894247531891
2019-10-25,36.64911651611328,7692900,16107015.0,29.97541015148163
2019-10-28,36.704532623291016,10213800,15967242.0,30.003096089363098
2019-10-29,36.06723403930664,14373300,15906693.0,30.02790801048279
2019-10-30,36.359718322753906,8988600,15806808.0,30.05255757808685
2019-10-31,36.101097106933594,14643900,15750828.0,30.07910723209381
2019-11-01,36.21193313598633,11287800,15724653.0,30.105003180503846
2019-11-04,36.19655227661133,13938000,15699483.0,30.130547943115236
2019-11-05,36.59370040893555,12651300,15690219.0,30.156646242141722
2019-11-06,36.790740966796875,10843200,15674241.0,30.184071130752564
2019-11-07,37.01548767089844,13324200,15660147.0,30.212363181114195
