ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Volume_Avg,Volume_Avg_lower,Volume_Avg_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2025-03-04,235.27697588680886,224.63991846717545,243.20439958160478,235.1974730811982,235.43051481508974,4.445783528903086,4.445783528903086,4.445783528903086,-1.7094412355515674,-1.7094412355515674,-1.7094412355515674,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318910926,1.2946733318910926,1.2946733318910926,-7.449898096345747,-7.449898096345747,-7.449898096345747,0.0,0.0,0.0,233.5675346512573,233.3113605244401
2025-03-05,235.40518950551774,223.946967971732,242.51471814261836,235.30396873648712,235.58783061282904,4.445783528903086,4.445783528903086,4.445783528903086,-2.0262720975894526,-2.0262720975894526,-2.0262720975894526,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179317813,1.2325718179317813,1.2325718179317813,-7.704627444424319,-7.704627444424319,-7.704627444424319,0.0,0.0,0.0,233.3789174079283,233.48488596254623
2025-03-06,235.53340312422654,223.3153460404287,241.91800288052391,235.40419256783227,235.74537079791148,4.445783528903086,4.445783528903086,4.445783528903086,-2.344830076753464,-2.344830076753464,-2.344830076753464,4.445783528903086,4.445783528903086,4.445783528903086,1.129850372476984,1.129850372476984,1.129850372476984,-7.920463978133532,-7.920463978133532,-7.920463978133532,0.0,0.0,0.0,233.18857304747308,233.23614857934732
2025-03-07,235.66161674293534,224.06756095828945,242.91863311982385,235.5084098241727,235.89050150961873,4.445783528903086,4.445783528903086,4.445783528903086,-2.4799845071616473,-2.4799845071616473,-2.4799845071616473,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158188442,1.1705594158188442,1.1705594158188442,-8.096327451883578,-8.096327451883578,-8.096327451883578,0.0,0.0,0.0,233.1816322357737,233.0211187584542
2025-03-08,235.78983036164428,219.59610023461892,237.759163468177,235.61364515016373,236.04966018785987,4.445783528903086,4.445783528903086,4.445783528903086,-6.852537032153782,-6.852537032153782,-6.852537032153782,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432340043,-3.066567432340043,-3.066567432340043,-8.231753128716823,-8.231753128716823,-8.231753128716823,0.0,0.0,0.0,228.9372933294905,232.4200342020904
2025-03-09,235.91804398035308,220.02962837843367,238.45084978761793,235.699468322893,236.19674306540762,4.445783528903086,4.445783528903086,4.445783528903086,-6.947675746893248,-6.947675746893248,-6.947675746893248,4.445783528903086,4.445783528903086,4.445783528903086,-3.06656812087265,-3.06656812087265,-3.06656812087265,-8.326891154923684,-8.326891154923684,-8.326891154923684,0.0,0.0,0.0,228.97036823345982,231.86306845238065
2025-03-10,236.04625759906187,223.93557832387032,242.78291893031187,235.77980749472607,236.35219497599127,4.445783528903086,4.445783528903086,4.445783528903086,-2.6312306007685766,-2.6312306007685766,-2.6312306007685766,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806150987264,1.3054806150987264,1.3054806150987264,-8.382494744770389,-8.382494744770389,-8.382494744770389,0.0,0.0,0.0,233.41502699829329,231.77495515261302
2025-03-11,236.17447121777073,224.11408787441877,243.16955882605654,235.872827226608,236.51298216101637,4.445783528903086,4.445783528903086,4.445783528903086,-2.6594405469198357,-2.6594405469198357,-2.6594405469198357,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318898491,1.2946733318898491,1.2946733318898491,-8.39989740771277,-8.39989740771277,-8.39989740771277,0.0,0.0,0.0,233.5150306708509,232.14651208596788
2025-03-12,236.3026848364796,223.52991474125292,243.14538572444673,235.9715691208903,236.67077376730498,4.445783528903086,4.445783528903086,4.445783528903086,-2.7026243267272565,-2.7026243267272565,-2.7026243267272565,4.445783528903086,4.445783528903086,4.445783528903086,1.232571817931748,1.232571817931748,1.232571817931748,-8.38097967356209,-8.38097967356209,-8.38097967356209,0.0,0.0,0.0,233.60006050975235,232.54965023802023
2025-03-13,236.4308984551884,224.3135525454454,243.17517246722124,236.0279815932463,236.82985207663535,4.445783528903086,4.445783528903086,4.445783528903086,-2.752492085959851,-2.752492085959851,-2.752492085959851,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724763835,1.1298503724763835,1.1298503724763835,-8.32812598733932,-8.32812598733932,-8.32812598733932,0.0,0.0,0.0,233.67840636922855,232.54328434535077
2025-03-14,236.55911207389727,225.10107167644603,242.8241560463382,236.11446939162585,236.9943706508713,4.445783528903086,4.445783528903086,4.445783528903086,-2.6278297053104818,-2.6278297053104818,-2.6278297053104818,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158158577,1.1705594158158577,1.1705594158158577,-8.244172650029425,-8.244172650029425,-8.244172650029425,0.0,0.0,0.0,233.93128236858678,232.57965911708374
2025-03-15,236.6873256926061,220.50755709075452,239.2364528945708,236.20747088533977,237.15469818456808,4.445783528903086,4.445783528903086,4.445783528903086,-6.753131772900928,-6.753131772900928,-6.753131772900928,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323292476,-3.0665674323292476,-3.0665674323292476,-8.132347869474765,-8.132347869474765,-8.132347869474765,0.0,0.0,0.0,229.93419391970517,232.23518676826143
2025-03-16,236.8155393113149,220.8313071378834,239.81067043177654,236.31711994706845,237.31592225859822,4.445783528903086,4.445783528903086,4.445783528903086,-6.616989744601668,-6.616989744601668,-6.616989744601668,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208752638,-3.0665681208752638,-3.0665681208752638,-7.996205152629489,-7.996205152629489,-7.996205152629489,0.0,0.0,0.0,230.1985495667132,231.9361844201854
2025-03-17,236.94375293002375,225.53181474322048,243.9924152476212,236.40668609187347,237.4794772236642,4.445783528903086,4.445783528903086,4.445783528903086,-2.08828726836322,-2.08828726836322,-2.08828726836322,4.445783528903086,4.445783528903086,4.445783528903086,1.305480615104921,1.305480615104921,1.305480615104921,-7.839551412371227,-7.839551412371227,-7.839551412371227,0.0,0.0,0.0,234.85546566166053,232.10356776277413
2025-03-18,237.07196654873263,225.79023860062574,243.67115377689635,236.49525059682318,237.64081865023786,4.445783528903086,4.445783528903086,4.445783528903086,-1.9259144145202989,-1.9259144145202989,-1.9259144145202989,4.445783528903086,4.445783528903086,4.445783528903086,1.294673331890307,1.294673331890307,1.294673331890307,-7.666371275313691,-7.666371275313691,-7.666371275313691,0.0,0.0,0.0,235.14605213421234,232.72444364324627
2025-03-19,237.20018016744143,225.8526714780036,245.6311925934109,236.53516142028462,237.8202476061237,4.445783528903086,4.445783528903086,4.445783528903086,-1.8023938119562803,-1.8023938119562803,-1.8023938119562803,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179316445,1.2325718179316445,1.2325718179316445,-7.480749158791011,-7.480749158791011,-7.480749158791011,0.0,0.0,0.0,235.39778635548515,233.36718545544886
2025-03-20,237.32839378615023,225.87000259089785,244.6118694485065,236.6044778692081,238.04686680148475,4.445783528903086,4.445783528903086,4.445783528903086,-1.7111568315020014,-1.7111568315020014,-1.7111568315020014,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724749682,1.1298503724749682,1.1298503724749682,-7.286790732880055,-7.286790732880055,-7.286790732880055,0.0,0.0,0.0,235.61723695464823,233.58740645108432
2025-03-21,237.45660740485917,226.5642078545702,245.53983305564992,236.6940635745217,238.19340959743514,4.445783528903086,4.445783528903086,4.445783528903086,-1.4722024510047547,-1.4722024510047547,-1.4722024510047547,4.445783528903086,4.445783528903086,4.445783528903086,1.170559415816095,1.170559415816095,1.170559415816095,-7.088545395723936,-7.088545395723936,-7.088545395723936,0.0,0.0,0.0,235.9844049538544,233.83434387938468
2025-03-22,237.58482102356797,223.1219393191138,240.45626819332625,236.76714785264556,238.34553419314284,4.445783528903086,4.445783528903086,4.445783528903086,-5.510715270004563,-5.510715270004563,-5.510715270004563,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432330535,-3.066567432330535,-3.066567432330535,-6.889931366577113,-6.889931366577113,-6.889931366577113,0.0,0.0,0.0,232.0741057535634,233.68174840376577
2025-03-23,237.71303464227677,222.9631009538481,241.8155579482591,236.8762009816777,238.54181172864656,4.445783528903086,4.445783528903086,4.445783528903086,-5.315449533193967,-5.315449533193967,-5.315449533193967,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208699787,-3.0665681208699787,-3.0665681208699787,-6.694664941227076,-6.694664941227076,-6.694664941227076,0.0,0.0,0.0,232.3975851090828,233.5536662777512
2025-03-24,237.84124826098565,227.95282267006382,245.5380223136516,236.94225588888477,238.73380101160285,4.445783528903086,4.445783528903086,4.445783528903086,-0.7549312156780799,-0.7549312156780799,-0.7549312156780799,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806151048428,1.3054806151048428,1.3054806151048428,-6.506195359686007,-6.506195359686007,-6.506195359686007,0.0,0.0,0.0,237.08631704530757,233.86916974542328
2025-03-25,237.96946187969445,228.77437700295857,246.2547422971467,236.980024489339,238.92948677124673,4.445783528903086,4.445783528903086,4.445783528903086,-0.5871897473624014,-0.5871897473624014,-0.5871897473624014,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318890633,1.2946733318890633,1.2946733318890633,-6.3276466081545495,-6.3276466081545495,-6.3276466081545495,0.0,0.0,0.0,237.38227213233205,234.61397756668595
2025-03-26,238.0976754984033,228.0902703857796,246.45572486434585,237.09319671877518,239.1202686197915,4.445783528903086,4.445783528903086,4.445783528903086,-0.4834119721400517,-0.4834119721400517,-0.4834119721400517,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179320235,1.2325718179320235,1.2325718179320235,-6.16176731897516,-6.16176731897516,-6.16176731897516,0.0,0.0,0.0,237.61426352626324,235.35554896264097
2025-03-27,238.22588911711213,227.84837651708332,247.4550441767122,237.13869802677783,239.3004164653123,4.445783528903086,4.445783528903086,4.445783528903086,-0.43525584561396113,-0.43525584561396113,-0.43525584561396113,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724761966,1.1298503724761966,1.1298503724761966,-6.010889746993244,-6.010889746993244,-6.010889746993244,0.0,0.0,0.0,237.79063327149817,235.64906572362474
2025-03-28,238.354102735821,228.72853820085436,248.2854735591436,237.2386945488879,239.48449210537453,4.445783528903086,4.445783528903086,4.445783528903086,-0.2605556479662925,-0.2605556479662925,-0.2605556479662925,4.445783528903086,4.445783528903086,4.445783528903086,1.170559415809884,1.170559415809884,1.170559415809884,-5.876898592679263,-5.876898592679263,-5.876898592679263,0.0,0.0,0.0,238.0935470878547,235.943815218989
2025-03-29,238.4823163545298,224.67653990046097,244.43236687359197,237.2980789226729,239.65326648994227,4.445783528903086,4.445783528903086,4.445783528903086,-4.381994119629964,-4.381994119629964,-4.381994119629964,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432335805,-3.066567432335805,-3.066567432335805,-5.761210216197246,-5.761210216197246,-5.761210216197246,0.0,0.0,0.0,234.10032223489983,235.81406880693044
2025-03-30,238.6105299732386,225.8933245676029,243.8337735038608,237.38753619545741,239.83322797402832,4.445783528903086,4.445783528903086,4.445783528903086,-4.285547139657405,-4.285547139657405,-4.285547139657405,4.445783528903086,4.445783528903086,4.445783528903086,-3.066568120868643,-3.066568120868643,-3.066568120868643,-5.66476254769185,-5.66476254769185,-5.66476254769185,0.0,0.0,0.0,234.3249828335812,235.68484339482376
2025-03-31,238.73874359194753,229.5573979152714,248.7021792728377,237.45780540985402,240.0390592722577,4.445783528903086,4.445783528903086,4.445783528903086,0.16324839109165576,0.16324839109165576,0.16324839109165576,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806150949907,1.3054806150949907,1.3054806150949907,-5.58801575290642,-5.58801575290642,-5.58801575290642,0.0,0.0,0.0,238.90199198303918,235.97660209774222
2025-04-01,238.86695721065632,229.0285655106103,247.85617537400933,237.51096950077812,240.20002068398495,4.445783528903086,4.445783528903086,4.445783528903086,0.20949339494449734,0.20949339494449734,0.20949339494449734,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318895212,1.2946733318895212,1.2946733318895212,-5.530963465848109,-5.530963465848109,-5.530963465848109,0.0,0.0,0.0,239.07645060560083,236.67683658294595
2025-04-02,238.99517082936512,229.50994178849342,249.06725310845857,237.55177456023898,240.37498029823627,4.445783528903086,4.445783528903086,4.445783528903086,0.18520118944630357,0.18520118944630357,0.18520118944630357,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179319198,1.2325718179319198,1.2325718179319198,-5.493154157388702,-5.493154157388702,-5.493154157388702,0.0,0.0,0.0,239.18037201881143,237.3551152739188
2025-04-03,239.123384448074,229.4740430398618,249.09990913050012,237.63348875555056,240.5609593983182,4.445783528903086,4.445783528903086,4.445783528903086,0.10191192498594821,0.10191192498594821,0.10191192498594821,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724774247,1.1298503724774247,1.1298503724774247,-5.473721976394562,-5.473721976394562,-5.473721976394562,0.0,0.0,0.0,239.22529637305996,237.56901320669402
2025-04-04,239.2515980667828,229.94457267808616,248.92355520729834,237.71538932920944,240.78021623897706,4.445783528903086,4.445783528903086,4.445783528903086,0.14491676083167235,0.14491676083167235,0.14491676083167235,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158101216,1.1705594158101216,1.1705594158101216,-5.471426183881534,-5.471426183881534,-5.471426183881534,0.0,0.0,0.0,239.39651482761448,237.77043747622233
2025-04-05,239.37981168549166,226.24809704462456,244.26022899609305,237.79699916005114,240.94401492320412,4.445783528903086,4.445783528903086,4.445783528903086,-4.105482009527844,-4.105482009527844,-4.105482009527844,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323370924,-3.0665674323370924,-3.0665674323370924,-5.484698106093837,-5.484698106093837,-5.484698106093837,0.0,0.0,0.0,235.27432967596383,237.53644409119232
2025-04-06,239.50802530420054,225.82055089426453,244.85439038772816,237.87970787922634,241.10781360743118,4.445783528903086,4.445783528903086,4.445783528903086,-4.1324789561173665,-4.1324789561173665,-4.1324789561173665,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208796145,-3.0665681208796145,-3.0665681208796145,-5.511694364140836,-5.511694364140836,-5.511694364140836,0.0,0.0,0.0,235.3755463480832,237.2949353988509
2025-04-07,239.63623892290934,229.93712772824526,249.6344014237234,237.945082058791,241.29709712671945,4.445783528903086,4.445783528903086,4.445783528903086,0.20090914393709192,0.20090914393709192,0.20090914393709192,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806150980491,1.3054806150980491,1.3054806150980491,-5.550355000064043,-5.550355000064043,-5.550355000064043,0.0,0.0,0.0,239.83714806684642,237.46929549675005
2025-04-08,239.76445254161814,230.02923215760694,249.11454572555067,238.03826264377832,241.50145205025703,4.445783528903086,4.445783528903086,4.445783528903086,0.1419918453129413,0.1419918453129413,0.1419918453129413,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318865769,1.2946733318865769,1.2946733318865769,-5.59846501547672,-5.59846501547672,-5.59846501547672,0.0,0.0,0.0,239.90644438693107,238.04990771195315
2025-04-09,239.89266616032697,230.54082061896946,250.2203618824614,238.12783403675175,241.74042954938463,4.445783528903086,4.445783528903086,4.445783528903086,0.0246375750968053,0.0246375750968053,0.0246375750968053,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179318865,1.2325718179318865,1.2325718179318865,-5.653717771738167,-5.653717771738167,-5.653717771738167,0.0,0.0,0.0,239.9173037354238,238.6091398021374
2025-04-10,240.02087977903588,230.27146842485377,249.62781042295092,238.19252813412982,241.94472501493092,4.445783528903086,4.445783528903086,4.445783528903086,-0.13814477041218481,-0.13814477041218481,-0.13814477041218481,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724768247,1.1298503724768247,1.1298503724768247,-5.713778671792095,-5.713778671792095,-5.713778671792095,0.0,0.0,0.0,239.88273500862368,238.70721410469588
2025-04-11,240.14909339774468,230.56541164017696,249.88905093282145,238.19051710576971,242.1673174338414,4.445783528903086,4.445783528903086,4.445783528903086,-0.16000460932594165,-0.16000460932594165,-0.16000460932594165,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158195414,1.1705594158195414,1.1705594158195414,-5.776347554048568,-5.776347554048568,-5.776347554048568,0.0,0.0,0.0,239.98908878841874,238.79847792297764
2025-04-12,240.2773070164535,226.1757322344261,245.95836400234347,238.19781509518148,242.3739951544516,4.445783528903086,4.445783528903086,4.445783528903086,-4.460002181181352,-4.460002181181352,-4.460002181181352,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432342362,-3.066567432342362,-3.066567432342362,-5.839218277742077,-5.839218277742077,-5.839218277742077,0.0,0.0,0.0,235.81730483527215,238.46217120462376
2025-04-13,240.40552063516236,225.83371361699474,246.29868359109125,238.26788966698666,242.5671516097054,4.445783528903086,4.445783528903086,4.445783528903086,-4.521118657856897,-4.521118657856897,-4.521118657856897,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208782787,-3.0665681208782787,-3.0665681208782787,-5.9003340658817045,-5.9003340658817045,-5.9003340658817045,0.0,0.0,0.0,235.88440197730546,238.1280817650483
2025-04-14,240.53373425387122,230.69099107832378,251.03827179376998,238.35135762107228,242.76150421811298,4.445783528903086,4.445783528903086,4.445783528903086,-0.20657314999161713,-0.20657314999161713,-0.20657314999161713,4.445783528903086,4.445783528903086,4.445783528903086,1.305480615101107,1.305480615101107,1.305480615101107,-5.9578372939958095,-5.9578372939958095,-5.9578372939958095,0.0,0.0,0.0,240.3271611038796,238.2211463926748
2025-04-15,240.66194787258004,230.49888777165808,250.18812510317696,238.42497258651628,242.86985213355655,4.445783528903086,4.445783528903086,4.445783528903086,-0.2696557064821111,-0.2696557064821111,-0.2696557064821111,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318870347,1.2946733318870347,1.2946733318870347,-6.01011256727223,-6.01011256727223,-6.01011256727223,0.0,0.0,0.0,240.39229216609795,238.73294264168823
2025-04-16,240.7901614912889,230.45809528569936,250.2152710509564,238.50426376282198,243.17254656187163,4.445783528903086,4.445783528903086,4.445783528903086,-0.37746676458972217,-0.37746676458972217,-0.37746676458972217,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179321952,1.2325718179321952,1.2325718179321952,-6.055822111425003,-6.055822111425003,-6.055822111425003,0.0,0.0,0.0,240.4126947266992,239.2366574795498
2025-04-17,240.9183751099977,231.17418656656423,251.74135866072243,238.5835549391276,243.400592749141,4.445783528903086,4.445783528903086,4.445783528903086,-0.5182988076557015,-0.5182988076557015,-0.5182988076557015,4.445783528903086,4.445783528903086,4.445783528903086,1.129850372476224,1.129850372476224,1.129850372476224,-6.093932709035011,-6.093932709035011,-6.093932709035011,0.0,0.0,0.0,240.400076302342,239.29295030309942
2025-04-18,241.04658872870652,230.2621235892012,250.35029784696582,238.66765119151688,243.57929302414988,4.445783528903086,4.445783528903086,4.445783528903086,-0.5073906931163983,-0.5073906931163983,-0.5073906931163983,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158165549,1.1705594158165549,1.1705594158165549,-6.123733637836038,-6.123733637836038,-6.123733637836038,0.0,0.0,0.0,240.53919803559012,239.35622566796528
2025-04-19,241.17480234741532,226.8041360224749,245.985124816103,238.76105759861292,243.7895050821027,4.445783528903086,4.445783528903086,4.445783528903086,-4.765629208111964,-4.765629208111964,-4.765629208111964,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432339668,-3.066567432339668,-3.066567432339668,-6.144845304675382,-6.144845304675382,-6.144845304675382,0.0,0.0,0.0,236.40917313930336,239.00541260835325
2025-04-20,241.30301596612424,226.81672398543225,246.3216937899415,238.84741728360734,244.00248899545096,4.445783528903086,4.445783528903086,4.445783528903086,-4.778003104529427,-4.778003104529427,-4.778003104529427,4.445783528903086,4.445783528903086,4.445783528903086,-3.066568120876944,-3.066568120876944,-3.066568120876944,-6.157218512555571,-6.157218512555571,-6.157218512555571,0.0,0.0,0.0,236.5250128615948,238.6696403936503
2025-04-21,241.43122958483306,231.6853227848001,251.9038857720712,238.89606174836769,244.18780532041825,4.445783528903086,4.445783528903086,4.445783528903086,-0.4098603978107094,-0.4098603978107094,-0.4098603978107094,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806151010285,1.3054806151010285,1.3054806151010285,-6.161124541814823,-6.161124541814823,-6.161124541814823,0.0,0.0,0.0,241.02136918702234,238.77286843351072
2025-04-22,241.55944320354186,231.32425282431646,251.9735806888597,238.9996123308902,244.37524728381956,4.445783528903086,4.445783528903086,4.445783528903086,-0.4166796031589728,-0.4166796031589728,-0.4166796031589728,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318905064,1.2946733318905064,1.2946733318905064,-6.157136463952566,-6.157136463952566,-6.157136463952566,0.0,0.0,0.0,241.1427636003829,239.30541431002175
2025-04-23,241.68765682225077,231.71300409784098,251.58958663748732,239.10594013958712,244.56531334351965,4.445783528903086,4.445783528903086,4.445783528903086,-0.4677469846996457,-0.4677469846996457,-0.4677469846996457,4.445783528903086,4.445783528903086,4.445783528903086,1.232571817932162,1.232571817932162,1.232571817932162,-6.146102331534894,-6.146102331534894,-6.146102331534894,0.0,0.0,0.0,241.2199098375511,239.83896509604637
2025-04-24,241.81587044095957,232.2435247582178,250.9915472407546,239.18520272074397,244.81256385681286,4.445783528903086,4.445783528903086,4.445783528903086,-0.5534771928418812,-0.5534771928418812,-0.5534771928418812,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724774525,1.1298503724774525,1.1298503724774525,-6.129111094222419,-6.129111094222419,-6.129111094222419,0.0,0.0,0.0,241.2623932481177,239.93248831047012
2025-04-25,241.9440840596684,231.8479544846401,251.31767871087047,239.2357253603591,245.0234354206911,4.445783528903086,4.445783528903086,4.445783528903086,-0.49110932915274397,-0.49110932915274397,-0.49110932915274397,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158135684,1.1705594158135684,1.1705594158135684,-6.107452273869399,-6.107452273869399,-6.107452273869399,0.0,0.0,0.0,241.45297473051565,240.03855656691195
2025-04-26,242.07229767837725,227.6282824844715,247.75786207460982,239.30334364634234,245.23379999527657,4.445783528903086,4.445783528903086,4.445783528903086,-4.7033544894932104,-4.7033544894932104,-4.7033544894932104,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323449377,-3.0665674323449377,-3.0665674323449377,-6.08257058605136,-6.08257058605136,-6.08257058605136,0.0,0.0,0.0,237.36894318888403,239.73418141313041
2025-04-27,242.20051129708605,227.52034420139316,247.52513057094498,239.32361537507344,245.51912695788513,4.445783528903086,4.445783528903086,4.445783528903086,-4.67680140929064,-4.67680140929064,-4.67680140929064,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208879154,-3.0665681208879154,-3.0665681208879154,-6.05601681730581,-6.05601681730581,-6.05601681730581,0.0,0.0,0.0,237.5237098877954,239.44654477167575
2025-04-28,242.32872491579488,232.00872868962574,252.1709086250806,239.38116890393653,245.7253857131263,4.445783528903086,4.445783528903086,4.445783528903086,-0.278132209658203,-0.278132209658203,-0.278132209658203,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806151009504,1.3054806151009504,1.3054806151009504,-6.029396353662239,-6.029396353662239,-6.029396353662239,0.0,0.0,0.0,242.05059270613668,239.59768423873044
2025-04-29,242.45693853450373,231.92895573775186,251.61055756571096,239.50964535697395,245.91412977498476,4.445783528903086,4.445783528903086,4.445783528903086,-0.26385994371988775,-0.26385994371988775,-0.26385994371988775,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318892627,1.2946733318892627,1.2946733318892627,-6.004316804512236,-6.004316804512236,-6.004316804512236,0.0,0.0,0.0,242.19307859078384,240.17607478387845
2025-04-30,242.5851521532126,232.03191036816045,253.7225991024457,239.58738739050764,246.10270533453362,4.445783528903086,4.445783528903086,4.445783528903086,-0.30398082847230123,-0.30398082847230123,-0.30398082847230123,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179319878,1.2325718179319878,1.2325718179319878,-5.982336175307374,-5.982336175307374,-5.982336175307374,0.0,0.0,0.0,242.28117132474028,240.75169063019302
2025-05-01,242.71336577192142,232.1348282186918,252.9905990205632,239.6651294240413,246.33115894905984,4.445783528903086,4.445783528903086,4.445783528903086,-0.38927911149395594,-0.38927911149395594,-0.38927911149395594,4.445783528903086,4.445783528903086,4.445783528903086,1.129850372478681,1.129850372478681,1.129850372478681,-5.964913012875722,-5.964913012875722,-5.964913012875722,0.0,0.0,0.0,242.32408666042747,240.8819623775335
2025-05-02,242.84157939063022,232.24688939294532,253.03004242569767,239.68497095145284,246.67552067270015,4.445783528903086,4.445783528903086,4.445783528903086,-0.3370169345079922,-0.3370169345079922,-0.3370169345079922,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158138057,1.1705594158138057,1.1705594158138057,-5.953359879224884,-5.953359879224884,-5.953359879224884,0.0,0.0,0.0,242.50456245612222,241.01814226310745
2025-05-03,242.96979300933913,227.72903697716404,248.93563028826466,239.67853026845285,246.85816402683827,4.445783528903086,4.445783528903086,4.445783528903086,-4.569585308929388,-4.569585308929388,-4.569585308929388,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323301597,-3.0665674323301597,-3.0665674323301597,-5.948801405502313,-5.948801405502313,-5.948801405502313,0.0,0.0,0.0,238.40020770040974,240.73617204939328
2025-05-04,243.09800662804795,228.22789613940077,248.83033310370067,239.75405017237435,247.03583978024764,4.445783528903086,4.445783528903086,4.445783528903086,-4.572922632174275,-4.572922632174275,-4.572922632174275,4.445783528903086,4.445783528903086,4.445783528903086,-3.06656812088263,-3.06656812088263,-3.06656812088263,-5.952138040194732,-5.952138040194732,-5.952138040194732,0.0,0.0,0.0,238.52508399587367,240.4624411241689
2025-05-05,243.22622024675675,233.36420630145838,253.75060841294362,239.83772236090914,247.21058369356558,4.445783528903086,4.445783528903086,4.445783528903086,-0.21275229466418258,-0.21275229466418258,-0.21275229466418258,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806151040084,1.3054806151040084,1.3054806151040084,-5.964016438671277,-5.964016438671277,-5.964016438671277,0.0,0.0,0.0,243.01346795209258,240.61849044632658
2025-05-06,243.3544338654656,233.30391575042106,254.3876377476196,239.91815082295994,247.42324591824848,4.445783528903086,4.445783528903086,4.445783528903086,-0.24435038837490541,-0.24435038837490541,-0.24435038837490541,4.445783528903086,4.445783528903086,4.445783528903086,1.294673331888019,1.294673331888019,1.294673331888019,-5.9848072491660105,-5.9848072491660105,-5.9848072491660105,0.0,0.0,0.0,243.1100834770907,241.19260447514725
2025-05-07,243.48264748417444,231.93893923902314,253.3258021157157,239.95362757392908,247.58919210121954,4.445783528903086,4.445783528903086,4.445783528903086,-0.33623549210395703,-0.33623549210395703,-0.33623549210395703,4.445783528903086,4.445783528903086,4.445783528903086,1.2325718179319547,1.2325718179319547,1.2325718179319547,-6.014590838938998,-6.014590838938998,-6.014590838938998,0.0,0.0,0.0,243.14641199207048,241.75487468557475
2025-05-08,243.6108611028833,232.1512891441574,253.8457827072103,239.97026994185265,247.86021997343317,4.445783528903086,4.445783528903086,4.445783528903086,-0.47751737778032455,-0.47751737778032455,-0.47751737778032455,4.445783528903086,4.445783528903086,4.445783528903086,1.129850372475437,1.129850372475437,1.129850372475437,-6.053151279158848,-6.053151279158848,-6.053151279158848,0.0,0.0,0.0,243.13334372510297,241.86314978747137
2025-05-09,243.73907472159215,231.53523760030563,254.18920854567546,239.9954261195304,248.07477386845824,4.445783528903086,4.445783528903086,4.445783528903086,-0.48363572977783903,-0.48363572977783903,-0.48363572977783903,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158140433,1.1705594158140433,1.1705594158140433,-6.099978674494968,-6.099978674494968,-6.099978674494968,0.0,0.0,0.0,243.25543899181432,241.96938582757448
